company,ltp,market cap(in cr),listing open,listing close,issue type,listing date,issue size (in Cr),issue price (in rupee),qib subscription,hni subscription,retail subscription,total subscription,listing gain %,current gain %,lot size,sector,industry,minimum_investment_rupee,subscription_status,min_price_range,max_price_range,no_of_share,change_in_cffoa,change_in_ebitda,change_in_eps,change_in_net_profit,change_in_npm_percent,change_in_roce_percent,change_in_roe_percent,change_in_debt_to_equity_ratio,CAGR
Surani Steel Tubes,-58.28522689347649,407.4858189819717,77.05357578919283,228.72821823985106,SME,2023-11-10,158.55666223414056,121.41683095629415,69.53645590176552,-24.609289674192663,-15.218587269578945,579.8247096469058,30.997458158999954,245.54166308743532,2326,CHEMICALS & PETROCHEMICALS,REFINERIES/PETRO-PRODUCTS,22877,Oversubscribed,35.27876368173315,112.97281408126045,37.21987041544612,-264.5813620800396,31926.474223625923,-10525.599369706491,-315.9497793066178,116.10316747154275,144.65285658181733,841.1387409223535,111.55661528894646,85.01373765138315
MTAR Technologies,740.6907677670088,-1318.6542292514964,5.762057156259829,547.4930318349769,SME,2023-03-20,-1.1182533791565952,78.45128155522664,38.24767861135382,62.22807099439629,-10.67627153214888,128.3868776943338,-14.170179481345802,197.4798744423375,1684,GENERAL INDUSTRIALS,ADVERTISING & MEDIA,139732,Oversubscribed,297.5725796018441,102.60517132916038,33.7173192186629,240.30702207516333,47899.28426142481,-50158.13893603337,-659.0355470730177,-318.05174542063787,-68.01296004420527,887.3877783550113,-33.66753228879021,-43.23218553902795
MSTC,-70.3640653897669,-412.61426179899,-0.954938273890761,188.36334228384692,SME,2021-08-20,158.07616186921473,373.78104276430145,36.305793964766224,-23.503029373830564,-1.1122945389513035,129.98954511073296,-10.284314680859351,310.0125687630183,76,HARDWARE TECHNOLOGY & EQUIPMENT,HEALTHCARE SUPPLIES,99874,Oversubscribed,32.5294345748536,321.64537404295015,55.13995118499571,71.86295768682125,44746.96490748521,-34789.57702080927,-498.7794968294236,26491.797637222513,299.41116399814825,1013.288343690097,151.32706606213327,-38.86057832518072
Silicon Rental Solutions,149.32653858700758,-247.24761334898233,4.417600664159082,1001.3923643336624,MainBoard,2022-12-28,2.09941401773602,74.64323932969799,37.86956031609129,-19.86603563960259,147.86874027029336,83.64042193880775,-15.648843819817369,100.1046311534268,3681,RETAILING,SPECIALTY CHEMICALS,123195,Oversubscribed,967.8525478853792,934.9394245124943,27.98089205162057,-254.41223357112239,50666.67682287582,4362.0593286961375,71.82639681778046,20974.889620997474,92.92540362406945,943.3552689451658,8.102377810699782,4.126286819921838
DU Digital Global,-2.790370710363007,3271.075772303293,342.1676107525757,230.7371491575326,SME,2022-03-30,159.20367884402327,118.26455473581632,37.261562548913965,234.44763731684722,-17.849221236662792,130.82480533150618,-6.214121799413986,234.73213481313724,592,RETAILING,COMMODITY TRADING & DISTRIBUTION,25504,Oversubscribed,330.0689554591673,33.74930255705929,49.39035610735652,-57.15932151428908,48892.67154624122,-52892.178823655435,-96.49658444820314,35900.955886616845,16.336361121466247,1190.6739037161947,978.5660568481284,36.758105453167616
Supriya Lifescience,-43.19083425993257,-2313.64452379648,193.05320935447165,97.95208997710114,SME,2021-12-29,113.5098419845106,185.13099455555246,38.955039095401325,-18.928480832635405,-26.355144965339115,12.231652616062746,-21.99793888760867,470.5371680810757,408,TEXTILES APPARELS & ACCESSORIES,CONSULTING SERVICES,158672,Oversubscribed,147.85222111095433,109.53774750706246,-26.202887986692474,-340.2952044384305,67970.25319771547,-48708.078639488616,-678.3327189068194,66942.97333412469,-140.32780667005358,1559.4006609259059,42.114919253290864,-2.3755692876008583
A G Universal,59.01202898308216,-1896.225370292337,110.53342821129485,169.82931290410124,SME,2022-04-04,856.7603047364167,284.39941652030416,145.80446508055488,-23.765368503368858,52.474330982205956,15.752639406023867,-16.88843056043076,449.02280348994157,3593,METALS & MINING,OIL MARKETING & DISTRIBUTION,142134,Oversubscribed,795.4676730177576,129.6157038912723,-36.27031267022837,-322.20580656556103,31145.55962882144,-15382.566041821914,-330.45922785227225,31484.972354165653,-78.27003530628937,924.6150313716879,-53.80859238514185,-12.943305647381054
Vaidya Sane Ayurved,94.17935404058773,2872.285854187816,11.836214361298211,238.20552841905732,MainBoard,2023-05-09,130.2022634835193,104.00801463832391,16.82004983383198,-15.546058333125956,-10.292753305250907,36.78863560651854,95.9500213562264,224.79752656686853,24,SOFTWARE & SERVICES,SPECIAL CONSUMER SERVICES,117112,Oversubscribed,45.41549324582769,232.81278039740155,-32.37697769072745,-50.56880153431293,38184.37058242672,-27292.40831863366,-370.8482786259781,57911.695757193345,218.19832291957442,1071.7156793363017,32.95740555443695,-30.27282790959721
Moxsh Overseas Educon,-58.94192096070093,1702.5572645803068,28.13844313848655,153.02300090155347,SME,2023-09-20,-122.86418558511689,90.065918206364,32.92981801005126,-7.095945094569899,-12.423290550488254,139.76490927589967,6.4910636626293154,976.1312034904918,3330,TEXTILES APPARELS & ACCESSORIES,PHARMACEUTICALS,151867,Oversubscribed,35.751948210131474,553.8583742594988,-54.897866799331915,805.3107021886623,49769.55317804162,-60739.84512148806,-646.9894609217316,26808.677002769447,433.47103060159566,574.7110718127228,101.43169864111175,6.031241413271892
JSW Infrastructure,87.04070810933985,375.1201917643608,20.461857686817446,110.61513447881322,SME,2020-10-14,803.476531915114,589.7297024762248,150.6430517674027,-4.895126039651799,-7.502534636763965,14.73255925684482,88.65943378072897,9345.029884307594,1323,HOTELS RESTAURANTS & TOURISM,INTERNET SOFTWARE & SERVICES,137400,Oversubscribed,35.207721758841814,133.73360176078543,79.58192643846421,-441.5391859586466,24280.012732001534,4253.35556916743,2006.9984046390591,14940.988224085206,251.40222435736894,264.8281215512136,540.3405304381954,-39.47895305092948
Service Care,377.32519009701946,2358.1230550939827,66.65617862253094,103.01856132860581,SME,2023-12-27,843.5591905264979,710.6574758999654,129.71321885547815,127.64362895942267,14.014523811927724,88.25529339987393,36.01511776364561,205.87275074833804,10150,BANKING AND FINANCE,ADVERTISING & MEDIA,116543,Undersubscribed,82.74132370706039,91.67442691525623,-34.59900267697025,578.549664254495,-7413.429210355739,-37559.629555143794,-516.4806873936345,43898.28612368281,24.279230199995716,81444.94770776285,54.669340682047,0.37040548201176415
Radiant Cash Mgmt,-60.740732374617,659.3585641335808,307.02238104139286,933.0165842372244,SME,2022-02-23,133.78244647919072,144.9026491804042,36.524456513458745,53.257322847493214,-19.044918016590238,26.957667842966273,-12.31950031438719,333.178300233592,-30,TRANSPORTATION,AUTO PARTS & EQUIPMENT,145497,Undersubscribed,87.2726820413917,136.83060564138972,29.566310094147973,-530.3612031838096,48524.641997725616,-69102.86012048965,-791.6739985365061,64334.03467480608,263.94173724798844,1236.4569006438367,-62.64743162874866,3.5710251401604065
Adeshwar Meditex,18.372650949328573,267.70762368484407,124.68301234293818,127.71960089205844,SME,2020-07-23,124.49859541836041,139.99927357686934,39.52066056564938,-18.972789485667587,-17.458876310679116,311.7946322343397,-8.462835008489222,156.94477508507958,512,MEDIA,CONSTRUCTION & ENGINEERING,23329,Oversubscribed,66.27395266469802,74.76005387174378,27.418536487784777,312.8149545998765,40006.39588254221,-14877.032320673263,-806.8971988382276,20177.496843582205,332.27336245768987,840.8776085609192,9.37478752498296,-19.831397491841464
Pyramid Technoplast,15.561530580872727,3597.055180827105,-4.197821867687651,836.5659535905208,SME,2023-07-07,181.16729714748294,1441.4355968000045,67.6249011588357,44.33816639930907,-1.91218273360011,15.35924334033032,-4.058769300954073,351.5981069281113,30,MEDIA,AUTO PARTS & EQUIPMENT,149143,Undersubscribed,275.0096063385095,151.24299562974662,38.096914517642254,-224.8384331220359,46676.70044129239,-45109.15508548587,-491.9860281971031,43327.360640220555,-89.34176823880577,34.633796163168306,-64.61443575108767,-47.4884914727354
Electro Force,-97.2494062422251,4552.28491361397,78.23641682335023,557.7953067216386,SME,2022-09-15,121.2279798327037,99.55286547985511,206.6403057102359,-22.848072474643658,-21.691601641465056,26.774243069188106,17.699374198685625,690.3973673955857,11743,RETAILING,HEALTHCARE FACILITIES,30312,Oversubscribed,116.73002540726456,149.10573098177588,33.38543937068933,9.59534540388514,65856.35915128021,-68505.70066654244,-720.8757048846604,61366.32318036152,239.1821232366505,1131.969094213055,126.748378681334,10.11499851261054
Walpar Nutritions,514.4234984356593,1743.3824717536404,-1.8501468753954953,124.64054408154414,MainBoard,2023-03-13,35.945178508398435,88.1255865870689,36.67232784183799,-12.736357601883924,222.84661076211628,164.9011828213761,33.780524982282984,1616.4279892432469,1189,CHEMICALS & PETROCHEMICALS,COMMODITY TRADING & DISTRIBUTION,138224,Oversubscribed,120.23127144443959,107.25954396815786,54.27853327063037,-7463.740016786216,43858.65265290535,-26835.36935230491,412.6803930649821,32053.156883291456,-38.89753937818279,415.9606901223626,615.0927699328438,7.838044903241132
PlatinumOne Business,-84.3656521152518,808.8671469811104,233.04498403205247,134.12117131134244,SME,2020-06-30,72.88680679794733,1313.1472531407885,32.34265808829411,-16.909247461537376,-18.385440351786848,108.12187571806453,-41.14963437468488,474.47060906055424,2236,CEMENT AND CONSTRUCTION,PHARMACEUTICALS,20167,Oversubscribed,238.18850166004404,557.4764883070269,30.01915845588167,-157.21777545575577,43499.72653450752,-51347.34435100235,329.616926020969,38916.5668334927,236.97241025381976,667.158795925235,141.55920607705582,-37.376820739604305
Brandbucket Media,741.0158564514671,578.4375291887268,89.16701172215102,940.3114001092965,MainBoard,2022-09-02,76.29882513203206,1118.1206224803555,33.15420419279766,-14.531606426400657,28.783889113021868,31.246451267151652,-11.726307642471681,164.95866084061078,2582,GENERAL INDUSTRIALS,OTHER FOOD & BEVERAGES,123094,Oversubscribed,528.9098515254777,22.130326360350395,1819.6651521566873,42.0830082451349,40682.901663048586,-8810.016717433507,-23.120211735221673,33176.289590145025,202.3499313889136,-38.88118933511855,33.78148967003578,9.019339466505965
Infinium Pharmachem,-18.72680715005876,2068.2614333747106,498.0523944917402,2092.2107380562443,MainBoard,2019-05-16,504.4453156046165,81.69217879644377,42.972024590322135,-18.598982953815284,-10.972127255406518,3.6752024790209292,-0.2243687490435815,328.78024852761786,1727,TRANSPORTATION,PHARMACEUTICALS,117184,Oversubscribed,66.02532380188795,105.78720548556336,36.309910418205234,-330.16882482210127,54131.446888822524,-14823.327809883376,-455.80473146794327,31055.166597521722,274.0524526851905,882.2008455831588,107.69518730447868,-26.91977537811188
Siddhika Coatings,4.208474732384801,1207.4941894501612,57.94603169816664,886.9991392056802,SME,2023-12-19,215.12711833212484,83.1397362649794,146.5521425885439,-31.69671242809282,10.453962039278792,152.85536569897957,26.69902189365572,253.58677671252525,3984,BANKING AND FINANCE,CONSTRUCTION & ENGINEERING,28057,Oversubscribed,71.1322604322786,141.05711919480467,-6.503845234563528,-40.012336176856515,49785.67469112738,-73529.85635264465,573.2709730966155,65543.57005389,-195.08801477679296,1073.1550572066562,50.52143317209943,-7.575743656469863
Nuvoco Vistas,-184.22599938543948,5273.162544632717,98.75537956566654,220.92890646695463,SME,2022-03-30,29.370770172341803,154.84016137937945,39.41227529060599,-27.237330747794974,134.57324831998426,21.373751026224003,-3.397699637331378,911.0976116005547,502,RETAILING,PLASTIC PRODUCTS,131122,Oversubscribed,1144.985144123837,129.9603067150393,20.194325880663463,-65.2524719250105,64597.99132163221,-41376.138393959525,-347.46449207759923,31844.712175719935,-131.36195218101034,1196.0329669073203,127.7896599668992,-41.45010537788925
Roopshri Resorts,-60.80548630274119,-2091.207664001008,11.408791188298125,546.3997508311572,MainBoard,2023-03-23,90.89038935046577,398.67261033186503,7.225989448388634,-25.23922940895979,159.08865845827074,15.70759424248001,-16.003539449544583,232.3641644686726,435,PHARMACEUTICALS & BIOTECHNOLOGY,MARINE PORT & SERVICES,137051,Oversubscribed,-16.703800315370025,80.23827041645765,-12.211941837364357,-100.08168650300254,5849.787632165333,-22216.909775100707,-219.63882974662664,14513.711241302446,72.57486247557298,1066.6725517248547,30.888749532482606,-51.27904297499917
Srivasavi Adhesive Tapes,-129.97963869977212,-712.3328039808857,147.10413749934236,336.3303401894442,SME,2023-05-11,-76.48072447064168,676.2712269266351,41.103696183380436,166.9216677675641,39.693118699490455,31.101607978869747,-12.821856491236321,798.6709389165089,4196,FOOD BEVERAGES & TOBACCO,IRON & STEEL PRODUCTS,141915,Oversubscribed,86.23819033528451,63.49213753294212,90.83967009662459,-308.8794649366159,60258.589243458075,-15468.24015145398,-768.9783833517008,53138.12203488829,170.03149002992467,1097.8567670720615,51.72660154181791,-12.277040418403937
Trident Techlabs,-45.56270984639646,765.2896212473208,-4.334985278027162,138.5640264217219,SME,2020-10-15,117.87503761079111,166.6310797483489,13.256396805896447,-32.430121607236735,-21.64291446952692,117.09104294230517,83.69711430444563,598.0949418904113,498,BANKING AND FINANCE,COMMODITY PRINTING/STATIONERY,153059,Oversubscribed,-12.37117616366519,330.68958651080544,-13.926629584457018,-239.92700957334273,34928.7877580284,-56438.28862090702,-83.87280776644018,45044.079241514235,78.69290971184816,736.4893668360571,26.78222232522412,15.474699632243919
S J Logistics,94.36953113746459,1575.9961547270452,60.434199193523504,113.21455864952279,MainBoard,2019-07-11,151.78473646374863,655.86613487296,0.7518742888305887,282.58241595597264,73.88544142213127,15.930437627885365,55.73580134520211,4122.586454257189,3295,SOFTWARE & SERVICES,TRANSPORT RELATED SERVICES,23611,Oversubscribed,70.21549472642918,425.4865211743121,605.9122798918162,-482.92069676742824,43378.01892142421,9752.2225121901,112.33803925650855,19333.156527234038,16.480459366681004,646.806623762247,10.76874364189008,-21.807779772904958
Karnika Industries,-209.31261670540096,2192.62904206003,-56.259407345117225,120.55146682543057,SME,2019-02-25,17.341869933399703,119.12937234890107,43.0363514220176,-41.337593134156585,-54.145121480105985,112.15239937183941,12.019708297271247,331.268273226851,2247,METALS & MINING,TRAVEL SUPPORT SERVICES,121626,Oversubscribed,257.62338232209754,98.29801140585312,41.49062300439969,-201.15587230149595,27350.624807901626,-56242.918279757134,-471.7215793954243,36036.89748227332,-135.0012533012808,744.1195663351912,127.4995893164249,-70.34629200824854
Kesar,800.1490167878637,450.9753327255911,598.7452910352991,721.8899413185234,SME,2019-09-13,978.8128814080035,2127.767329985076,38.002431044293836,510.40735415393647,71.37480626009598,212.26919165839632,-16.232865300705527,602.1902343002316,182,FOOD BEVERAGES & TOBACCO,COMMODITY TRADING & DISTRIBUTION,141784,Oversubscribed,59.299395443184096,340.31886629549064,418.9683722466493,287.41702161629155,29871.414801864084,-9670.86888750925,-1631.922293019028,41562.51533309035,-21.481411548186067,383.9620525327284,-2.98479725246532,-34.16626971283236
Sigachi Industries,-138.21402191889734,3261.069731780528,24.730113815128092,84.70602248394152,SME,2023-08-18,220.88925024042194,188.07587318696926,34.337805405969256,-24.597475164716982,-23.085144917713535,28.513230356149236,-16.4906455148952,930.0195413419735,2060,CONSUMER DURABLES,PLASTIC PRODUCTS,117601,Oversubscribed,152.56065166077525,54.10999032410213,59.82464646439927,-319.8070006233388,54810.39394006223,-37243.25271649741,46.07767645199533,65055.19784824312,-70.97734508951694,1167.733380765872,-8.784060528869427,-48.732474551700975
Mrs. Bectors Food,-47.004542402358354,-763.0697427437644,282.57128286300684,58.54811330067463,SME,2022-07-26,764.5019565196869,96.8150081568398,130.2796569962047,-24.526851907579157,125.82024276518992,19.104363488176052,-1.4691040514255236,175.6818279878221,-214,TRANSPORTATION,ADVERTISING & MEDIA,34759,Oversubscribed,19.64711365203368,173.15552938594675,49.31996598761249,151.8381631533028,374.6636117411534,-17302.519629908373,-432.2574656296063,17944.80982083709,83.00551661176911,899.496400221076,81.52723273161197,-57.180592684572545
RBZ Jewellers,-37.176602232312646,2134.7854552185213,49.30545236221036,200.32436920262276,SME,2019-09-06,-1.5210897720081107,148.4465758557352,35.624560775445985,-22.330260274937743,9.508879932547035,27.690161394579874,-2.535146678678591,896.3875072988025,3107,AUTOMOBILES & AUTO COMPONENTS,IT SOFTWARE PRODUCTS,151920,Oversubscribed,62.00841161148344,124.88641914749951,56.12857449866053,-211.42712506945048,62760.75941456561,-35725.682505069846,-778.9068834485299,44315.694975180646,341.27449168793737,1422.4928431548426,-6.462700500391733,-64.52792423252114
Sahaj Fashions,359.17221866988257,3654.050092878744,111.75739968835471,231.79861760963354,SME,2023-09-21,186.06525056238945,172.84779951117412,33.46929229710865,-8.669468113282786,-15.933923653341395,133.42263223571075,-5.76622897921424,224.38517395622648,12,TEXTILES APPARELS & ACCESSORIES,OTHER AGRICULTURAL PRODUCTS,131046,Oversubscribed,279.78305937377456,2.5027737526677925,25.51162777800485,-583.5275243841639,52593.18166569384,-39249.2282446835,657.540175984878,68098.19978718513,94.7434776123583,1174.3014304241203,115.94130642582584,13.989709875219113
