,Company,Indicator,CAGR 3 Yrs,CAGR 5 Yrs,TTM,Mar '25,Mar '24,Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,Mar '18,Mar '17,Mar '16,Mar '15
190,Galactico Corporate,Interest Ann.,58.7%,32%,0.3,0.8,0.3,0.2,0.2,0.2,0.2,,,,,
191,Galactico Corporate,Depr.,49.4%,58.5%,0.3,1,0.4,0.4,0.3,0.3,0.1,0.2,0,0.1,,
192,Galactico Corporate,PBT Ann.,10.1%,39.8%,1.8,3.2,1.5,1.8,2.4,1.8,0.6,1,1.2,0.4,,
193,Galactico Corporate,Tax Ann.,4.6%,32%,0.5,0.8,0.4,0.4,0.7,0.5,0.2,0.4,0.3,0,,
194,Galactico Corporate,PAT Before ExtraOrdinary Items Ann.,12.2%,36.9%,,2.4,1.1,1.4,1.7,1.4,0.5,0.6,0.9,0.4,,
195,Galactico Corporate,Net Profit Ann.,12.2%,36.9%,1.3,2.4,1.1,1.4,1.7,1.4,0.5,0.6,0.9,0.4,,
196,Galactico Corporate,NPM Ann. %,-44%,-23.9%,,9.10%,47.32%,44.72%,51.80%,40.62%,35.64%,39.58%,59.46%,73.61%,,
197,Galactico Corporate,EPS Adj. latest Ann.,26%,-,,0.2,0.1,0.1,0.1,0.1,0,0,0.1,0,,
198,Galactico Corporate,Result Notes,,,,Notes,Notes,Notes,,,,,,,,
199,Galactico Corporate,Annual Reports,,,,,,,,,,,,,,
200,Misquita Engineering,Total Rev. Ann.,11.3%,11.7%,,12,10.2,10,8.7,7,6.9,7.6,6.8,5.8,,
201,Misquita Engineering,Operating Exp. Ann.,-,-,,-,10.2,9.2,7.9,6.4,5.9,6.6,6.1,5.3,,
202,Misquita Engineering,Operating Profit Ann.,-,-,,-,-0.2,0.6,0.7,0.3,0.7,0.6,0.3,0.1,,
203,Misquita Engineering,OPM Ann. %,-,-,,-,-1.61%,6.38%,7.69%,4.75%,9.45%,8.42%,3.85%,1.64%,,
204,Misquita Engineering,Total Exp. Ann.,13.4%,13.7%,,11.8,10.5,9.4,8.1,6.7,6.2,7.1,6.5,5.6,,
205,Misquita Engineering,EBITDA Ann.,-,-,,-,-0,0.8,0.8,0.6,1,1,0.7,0.5,,
206,Misquita Engineering,EBITDA Ann. margin %,-,-,,-,-0.41%,8.19%,9.44%,8.57%,14.99%,13.73%,10.19%,8.05%,,
207,Misquita Engineering,Interest Ann.,-,-,,0,0.1,0.1,0.1,0.2,0.2,0.3,0.2,0.2,,
208,Misquita Engineering,Depr.,0%,-12.9%,,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.2,0.1,,
209,Misquita Engineering,PBT Ann.,-30.7%,-22.2%,,0.2,-0.3,0.6,0.6,0.3,0.7,0.5,0.3,0.2,,
210,Misquita Engineering,Tax Ann.,-,-,,-0,,0.1,0.2,0.1,0.2,0.1,0,0.1,,
211,Misquita Engineering,PAT Before ExtraOrdinary Items Ann.,-20.6%,-16.7%,,0.2,-0.3,0.5,0.4,0.2,0.5,0.4,0.3,0.2,,
212,Misquita Engineering,Net Profit Ann.,-20.6%,-16.7%,,0.2,-0.3,0.5,0.4,0.2,0.5,0.4,0.3,0.2,,
213,Misquita Engineering,NPM Ann. %,-30.8%,-25.8%,,1.65%,-2.86%,4.64%,4.97%,3.41%,7.36%,5.42%,4.48%,2.74%,,
214,Misquita Engineering,EPS Adj. latest Ann.,-23.7%,-16.7%,,0.4,-0.6,1,0.9,0.5,1,0.8,0.6,0.3,,
215,Misquita Engineering,Annual Reports,,,,,,,,,,,,,,
216,Shiv Aum Steels,Total Rev. Ann.,11.3%,10.1%,,561.4,556.4,497.2,407.5,267.7,346.5,377.3,277.9,249,,
217,Shiv Aum Steels,Operating Exp. Ann.,-,-,,-,534.9,472.2,386.2,260,333.8,361.2,264.4,240.2,,
218,Shiv Aum Steels,Operating Profit Ann.,-,-,,-,19.8,23.7,20.6,7,5.4,10.5,8.1,2.1,,
219,Shiv Aum Steels,OPM Ann. %,-,-,,-,3.57%,4.77%,5.05%,2.61%,1.55%,2.78%,2.93%,0.84%,,
220,Shiv Aum Steels,Total Exp. Ann.,11.9%,10%,,548.5,542.3,477.9,391,264.7,340.1,368.5,269.8,245,,
221,Shiv Aum Steels,EBITDA Ann.,-,-,,-,21.5,25,21.3,7.8,12.7,16.1,13.5,8.8,,
222,Shiv Aum Steels,EBITDA Ann. margin %,-,-,,-,3.86%,5.04%,5.23%,2.89%,3.66%,4.26%,4.86%,3.54%,,
223,Shiv Aum Steels,Interest Ann.,24%,6.6%,,8,6.9,5.1,4.2,4.3,5.8,6.6,4.7,4.1,,
224,Shiv Aum Steels,Depr.,0%,3.7%,,0.6,0.5,0.6,0.6,0.4,0.5,0.6,0.7,0.8,,
225,Shiv Aum Steels,PBT Ann.,-7.9%,15%,,12.9,14,19.4,16.5,3,6.4,8.8,8.1,4,,
226,Shiv Aum Steels,Tax Ann.,-7.2%,19.7%,,3.2,3.6,5,4,0.9,1.3,3.1,2.6,1.1,,
227,Shiv Aum Steels,PAT Before ExtraOrdinary Items Ann.,-7.8%,14%,,9.8,10.5,14.3,12.5,2.2,5.1,5.7,5.5,2.9,,
228,Shiv Aum Steels,Net Profit Ann.,-7.8%,14%,,9.8,10.5,14.3,12.5,2.2,5.1,5.7,5.5,2.9,,
229,Shiv Aum Steels,NPM Ann. %,-17.1%,3.3%,,1.75%,1.88%,2.88%,3.07%,0.81%,1.49%,1.53%,2.00%,1.20%,,
230,Shiv Aum Steels,EPS Adj. latest Ann.,-7.8%,14.2%,,7.2,7.7,10.5,9.2,1.6,3.7,4.2,4,2.2,,
231,Shiv Aum Steels,Annual Reports,,,,,,,,,,,,,,
232,Novateor Research,Total Rev. Ann.,40.1%,36.4%,,3.3,1.7,1.8,1.2,0.6,0.7,0.5,0.1,0.2,,
233,Novateor Research,Operating Exp. Ann.,-,-,,-,1.5,1.6,0.9,0.5,0.5,0.1,0,0.1,,
234,Novateor Research,Operating Profit Ann.,-,-,,-,-0.3,-0.3,-0.2,-0.3,-0.1,0.3,0.1,0.1,,
235,Novateor Research,OPM Ann. %,-,-,,-,-19.47%,-19.28%,-15.13%,-52.17%,-20.76%,55.94%,45.45%,35.29%,,
236,Novateor Research,Total Exp. Ann.,45.8%,38.9%,,3.1,1.7,1.7,1,0.6,0.6,0.2,0.1,0.2,,
237,Novateor Research,EBITDA Ann.,-,-,,-,0.2,0.2,0.3,0.1,0.1,0.4,0.1,0.1,,
238,Novateor Research,EBITDA Ann. margin %,-,-,,-,9.22%,8.71%,24.36%,18.11%,19.71%,76.64%,68.31%,50.43%,,
239,Novateor Research,Interest Ann.,-,-,,0.1,0,0,,,0,,0,0,,
240,Novateor Research,Depr.,26%,14.9%,,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,
241,Novateor Research,PBT Ann.,-,-,,0.1,0.1,0,-0.3,0,0,0.3,,,,
242,Novateor Research,Tax Ann.,-,-,,0,0,,-0,,0,0.1,,0,,
243,Novateor Research,PAT Before ExtraOrdinary Items Ann.,-,-,,0.1,0,0,-0.2,0,-0,0.2,,,,
244,Novateor Research,Net Profit Ann.,-,-,,0.1,0,0,-0.2,0,-0,0.2,,,,
245,Novateor Research,NPM Ann. %,-,-,,2.94%,2.42%,2.90%,-30.78%,6.28%,-1.99%,53.59%,1.02%,-2.18%,,
246,Novateor Research,EPS Adj. latest Ann.,-,-,,0.2,0.1,0.1,-0.5,0,-0,0.5,,-0,,
247,Novateor Research,Annual Reports,,,,,,,,,,,,,,
248,Transpact Enterprises,Total Rev. Ann.,-20.6%,-,,0.1,,0.4,0.2,0.1,0,0.1,,,,
249,Transpact Enterprises,Operating Exp. Ann.,-,-,,-,0.1,0.4,0.4,0.1,0.4,0.2,0.1,0.1,0.1,
250,Transpact Enterprises,Operating Profit Ann.,-,-,,-,-0.1,-0,-0.2,-0.1,-0.4,-0,-0.1,-0.1,-0.1,
251,Transpact Enterprises,OPM Ann. %,-,-,,-,-,-7.84%,-118.40%,-93.91%,"-1,673.99%",-28.00%,-,-,-,
252,Transpact Enterprises,Total Exp. Ann.,-37%,-27.5%,,0.1,0.1,0.5,0.4,0.1,0.5,0.2,0.1,0.1,0.1,
253,Transpact Enterprises,EBITDA Ann.,-,-,,-,-0.1,-0,-0.2,-0,-0.4,-0,-0.1,-0.1,-0.1,
254,Transpact Enterprises,EBITDA Ann. margin %,-,-,,-,-,-7.84%,-103.87%,-41.93%,"-1,573.99%",-28.00%,-,-,-,
255,Transpact Enterprises,Interest Ann.,-,-,,,,,,,,,,,,
256,Transpact Enterprises,Depr.,-,-,,0,0,0,0,0,0,0,,,,
257,Transpact Enterprises,PBT Ann.,-,-,,,-0.1,-0.1,-0.2,-0.1,-0.4,-0.1,-0.1,-0.1,-0.1,
258,Transpact Enterprises,Tax Ann.,-,-,,,,,,0,0,0,,,,
259,Transpact Enterprises,PAT Before ExtraOrdinary Items Ann.,-,-,,0,-0.1,-0.1,-0.2,-0.1,-0.4,-0.1,-0.1,-0.1,-0.1,
260,Transpact Enterprises,Net Profit Ann.,-,-,,0,-0.1,-0.1,-0.2,-0.1,-0.4,-0.1,-0.1,-0.1,-0.1,
261,Transpact Enterprises,NPM Ann. %,-,-,,10.90%,,-17.22%,-147.26%,-256.69%,,-54.61%,,,,
262,Transpact Enterprises,EPS Adj. latest Ann.,-,-,,0.2,-2.4,-1.7,-5.7,-1.7,-11.2,-1.8,-2.4,-1.2,-1.8,
263,Transpact Enterprises,Result Notes,,,,,,Notes,,,,,,,,
264,Transpact Enterprises,Annual Reports,,,,,,,,,,,,,,
265,Alphalogic Techsys,Total Rev. Ann.,153.9%,70.9%,17.3,80.2,55.7,5,4.9,3.1,5.5,2.6,2.2,1.9,,
266,Alphalogic Techsys,Operating Exp. Ann.,228.8%,93.8%,12.5,71.1,47.9,2.2,2,1.8,2.6,0.5,1.7,1.4,,
267,Alphalogic Techsys,Operating Profit Ann.,105.1%,26.9%,3.8,6.9,6.1,2.2,0.8,-0,2.1,2.1,0.5,0.5,,
268,Alphalogic Techsys,OPM Ann. %,-21%,-25.5%,,8.57%,10.91%,42.93%,17.35%,-0.39%,37.42%,79.20%,22.75%,25.35%,,
269,Alphalogic Techsys,Total Exp. Ann.,202.1%,91.3%,,71.7,48.7,2.5,2.6,2.2,2.8,0.5,1.7,1.5,,
270,Alphalogic Techsys,EBITDA Ann.,46.4%,26.6%,,9.1,7.8,2.8,2.9,1.3,2.8,2.1,0.5,0.5,,
271,Alphalogic Techsys,EBITDA Ann. margin %,-42.3%,-26.3%,,11.31%,14.01%,56.48%,58.88%,41.01%,51.88%,82.18%,23.96%,26.22%,,
272,Alphalogic Techsys,Interest Ann.,-5.9%,20.1%,0.2,0.5,0.7,0.3,0.6,0.4,0.2,,,0,,
273,Alphalogic Techsys,Depr.,-,-,0,0.1,0.1,0,0,0,0,0,0.1,0,,
274,Alphalogic Techsys,PBT Ann.,54%,25.5%,4.5,8.4,7,2.5,2.3,0.8,2.7,2.1,0.5,0.5,,
275,Alphalogic Techsys,Tax Ann.,63.9%,29.7%,1.2,2.2,1.7,0.7,0.5,0.2,0.6,0.6,0.1,0.1,,
276,Alphalogic Techsys,PAT Before ExtraOrdinary Items Ann.,54.7%,25.8%,,6.3,5.3,1.9,1.7,0.6,2,1.5,0.4,0.3,,
277,Alphalogic Techsys,Net Profit Ann.,42.3%,19.6%,3.4,4.9,4.1,1.9,1.7,0.6,2,1.5,0.4,0.3,,
278,Alphalogic Techsys,NPM Ann. %,-49.1%,-28.4%,,8.06%,9.80%,43.41%,60.96%,32.88%,42.94%,60.71%,16.98%,17.93%,,
279,Alphalogic Techsys,EPS Adj. latest Ann.,38.7%,21.7%,,0.8,0.7,0.3,0.3,0.1,0.3,0.2,0.1,0.1,,
280,Alphalogic Techsys,Result Notes,,,,,,Notes,Notes,,,,,,,
281,Alphalogic Techsys,Annual Reports,,,,,,,,,,,,,,
282,Sterling and Wilson,Total Rev. Ann.,21.2%,5.3%,"6,080.8","6,341.5","3,120.8","2,125.9","3,561.9","3,330.1","4,900.3","8,365.9","6,151.2",,,
283,Sterling and Wilson,Operating Exp. Ann.,18%,7%,"5,568.2","6,055.1","3,057.9","3,145","3,684.1","3,397","4,323.4","8,002.4","5,935.8",,,
284,Sterling and Wilson,Operating Profit Ann.,-,3.1%,296.5,246.7,-22.6,"-1,130",-224.5,-220.8,211.7,208,190.2,,,
285,Sterling and Wilson,OPM Ann. %,-,-2.1%,,3.89%,-0.72%,-53.15%,-6.30%,-6.63%,4.32%,2.49%,3.09%,,,
286,Sterling and Wilson,Total Exp. Ann.,17.9%,6.7%,,"6,178.9","3,293.1","3,304.6","3,767.3","3,472.8","4,475.9","8,061.8","5,948.8",,,
287,Sterling and Wilson,EBITDA Ann.,-,-13.1%,,286.3,62.9,"-1,019.1",-122.2,-66.9,576.9,363.5,215.4,,,
288,Sterling and Wilson,EBITDA Ann. margin %,-,-17.4%,,4.52%,2.01%,-47.94%,-3.43%,-2.01%,11.77%,4.34%,3.50%,,,
289,Sterling and Wilson,Interest Ann.,13.3%,-5.6%,116.5,109.5,218.5,144.9,75.3,67.6,146.2,56.2,10.6,,,
290,Sterling and Wilson,Depr.,21.9%,17.8%,9.6,14.3,16.7,14.7,7.9,8.2,6.3,3.2,2.4,,,
291,Sterling and Wilson,PBT Ann.,-,-17.5%,386.6,162.5,-172.3,"-1,178.7",-205.4,-142.7,424.4,304.1,202.3,,,
292,Sterling and Wilson,Tax Ann.,-,-7.4%,63.5,77,38.5,-3.8,-37.9,-31.2,113,107.9,70.4,,,
293,Sterling and Wilson,PAT Before ExtraOrdinary Items Ann.,-,-22.8%,,85.6,-210.8,"-1,175",-167.5,-111.4,311.4,196.2,132,,,
294,Sterling and Wilson,Net Profit Ann.,-,-23.5%,323.1,81.5,-211.9,"-1,169.6",-167.5,-111.4,311.4,196.2,132,,,
295,Sterling and Wilson,NPM Ann. %,-,-27.8%,,1.35%,-6.94%,-58.31%,-4.84%,-3.50%,6.86%,2.38%,2.15%,,,
296,Sterling and Wilson,EPS Adj. latest Ann.,-,-23.4%,,3.5,-9.1,-50.1,-7.2,-4.8,13.3,8.4,5.7,,,
297,Sterling and Wilson,Result Notes,,,,,Notes,Notes,Notes,Notes,Notes,,,,,
298,Sterling and Wilson,Annual Reports,,,,,,,,,,,,,,
299,Spandana Sphoorty,Total Rev. Ann.,17.3%,9.3%,"2,254.8","2,245.2","2,406.9","1,394.5","1,391.6","1,464.8","1,441.4","1,041.7",587.5,378.7,472.7,325.4
300,Spandana Sphoorty,Operating Exp. Ann.,48.3%,40.4%,761.3,"2,624.6",863.8,920.5,804.4,862.5,480.4,208.9,67.3,185.8,96.3,105
301,Spandana Sphoorty,Operating Profit Ann.,-,-,-443.9,-443.8,"1,436",408.2,572,580.4,929.1,827.3,520,191.2,247.5,197
302,Spandana Sphoorty,OPM Ann. %,-,-,,-19.77%,59.66%,29.27%,41.10%,39.63%,64.46%,79.42%,88.51%,50.50%,52.37%,60.53%
303,Spandana Sphoorty,Total Exp. Ann.,38.4%,33.1%,,"3,519","1,780.9","1,376.2","1,327","1,287.1",843.3,572.3,304.8,343.6,229.5,220.1
304,Spandana Sphoorty,EBITDA Ann.,-,-,,-379.4,"1,543.1",474,587.2,602.3,961,832.8,520.2,192.8,376.4,220.4
305,Spandana Sphoorty,EBITDA Ann. margin %,-,-,,-16.90%,64.11%,33.99%,42.20%,41.12%,66.67%,79.94%,88.55%,50.92%,79.62%,67.74%
306,Spandana Sphoorty,Interest Ann.,19.4%,19.8%,875.6,875.6,897.4,445.1,514.1,417.2,354.1,356.5,231.8,149.4,129.4,111.8
307,Spandana Sphoorty,Depr.,30%,16.8%,18.9,18.9,19.7,10.7,8.6,7.5,8.7,6.9,5.7,8.3,3.7,3.3
308,Spandana Sphoorty,PBT Ann.,-,-,"-1,273.8","-1,273.9",626,18.3,64.6,177.6,598.1,469.4,282.7,45.6,243.2,105.3
309,Spandana Sphoorty,Tax Ann.,-,-,-317.1,-317.1,158.1,5.9,18,48.7,261.5,160.6,94.8,-397.8,,0.8
310,Spandana Sphoorty,PAT Before ExtraOrdinary Items Ann.,-,-,,-956.7,467.9,12.3,46.6,129,336.7,308.8,188,443.4,243.2,104.6
311,Spandana Sphoorty,Net Profit Ann.,-,-,-956.7,-956.7,467.9,12.3,46.6,129,336.7,308.8,188,443.4,243.2,104.6
312,Spandana Sphoorty,NPM Ann. %,-,-,,-43.87%,20.34%,0.92%,3.38%,8.93%,23.88%,29.79%,32.00%,117.59%,70.73%,34.62%
313,Spandana Sphoorty,EPS Adj. latest Ann.,-,-,,-134.2,65.6,1.7,6.5,18.1,47.2,43.3,26.4,62.2,34.1,14.7
314,Spandana Sphoorty,Annual Reports,,,,,,,,,,,,,,
315,Affle,Total Rev. Ann.,21.9%,32.9%,777,777,602.3,517.4,428.7,273.2,187.4,121.4,84.9,66.8,72.7,39.5
316,Affle,Operating Exp. Ann.,21.1%,34.8%,612.8,612.8,491.9,419.7,344.9,226.7,137.6,93,67,62.1,66.7,37.5
317,Affle,Operating Profit Ann.,24.5%,17.9%,101.6,101.6,74.1,75.1,52.6,40.1,44.6,28.2,16.8,3.5,5.7,1.9
318,Affle,OPM Ann. %,2.2%,-11.3%,,13.08%,12.31%,14.52%,12.26%,14.66%,23.81%,23.20%,19.75%,5.27%,7.85%,4.69%
319,Affle,Total Exp. Ann.,20.8%,34.1%,,621.9,500.7,427.3,352.9,233.6,143.3,97.9,71.3,66,67.9,37.7
320,Affle,EBITDA Ann.,25.2%,27%,,164.3,110.4,97.7,83.8,46.5,49.7,28.4,17.9,4.7,6,2
321,Affle,EBITDA Ann. margin %,2.7%,-4.5%,,21.14%,18.33%,18.88%,19.54%,17.02%,26.55%,23.39%,21.07%,7.03%,8.23%,5.02%
322,Affle,Interest Ann.,16.3%,29.7%,1.1,1.1,0.7,0.2,0.7,0.4,0.3,0.5,1.1,1.6,0.9,0.2
323,Affle,Depr.,3.1%,8.2%,8,8,8.1,7.4,7.3,6.6,5.4,4.4,3.2,2.3,0.3,0.1
324,Affle,PBT Ann.,27%,28.7%,155.1,155.1,101.7,90,75.8,39.6,44,23.5,13.6,0.8,4.9,1.7
325,Affle,Tax Ann.,27.1%,29%,39.6,39.6,25.7,23.2,19.3,11.3,11.1,6.9,4.8,0.5,-0.2,-0.5
326,Affle,PAT Before ExtraOrdinary Items Ann.,26.8%,28.6%,,115.5,76,66.9,56.6,28.2,32.9,16.7,8.8,0.3,5,2.3
327,Affle,Net Profit Ann.,26.8%,28.6%,115.5,115.5,76,66.9,56.6,28.2,32.9,16.7,8.8,0.3,5,2.3
328,Affle,NPM Ann. %,4.4%,-2.2%,,16.16%,13.42%,13.51%,14.22%,10.58%,18.04%,13.75%,10.54%,0.50%,6.91%,5.73%
329,Affle,EPS Adj. latest Ann.,27%,28.9%,,8.2,5.4,4.8,4,2,2.3,1.2,0.6,0,0.4,0.2
330,Affle,Result Notes,,,,,Notes,Notes,Notes,Notes,Notes,,,,,
331,Affle,Annual Reports,,,,,,,,,,,,,,
332,Wonder Electricals,Total Rev. Ann.,31%,24.6%,894.9,894.9,570,402.5,398.5,305.8,297.8,308,294.9,165.7,,
333,Wonder Electricals,Operating Exp. Ann.,31%,24.4%,855.7,855.7,545.4,385.3,380.9,294.4,287.5,297.2,282.1,155.2,,
334,Wonder Electricals,Operating Profit Ann.,30.4%,31.7%,38.8,38.8,24.6,17.2,17.5,11.2,9.8,9.5,11.7,10.5,,
335,Wonder Electricals,OPM Ann. %,-0.5%,5.7%,,4.33%,4.32%,4.28%,4.39%,3.65%,3.28%,3.07%,3.95%,6.31%,,
336,Wonder Electricals,Total Exp. Ann.,30.8%,24.4%,,869.6,555.5,393.7,388.6,299.9,292.2,299.9,284.2,158.9,,
337,Wonder Electricals,EBITDA Ann.,30.6%,30.6%,,39.2,24.7,17.3,17.6,11.5,10.3,10.8,12.8,10.5,,
338,Wonder Electricals,EBITDA Ann. margin %,-0.3%,4.8%,,4.38%,4.33%,4.29%,4.42%,3.75%,3.47%,3.51%,4.34%,6.32%,,
339,Wonder Electricals,Interest Ann.,39.6%,35.3%,6.8,6.8,4.3,3,2.5,1.6,1.5,0.1,0.2,1.9,,
340,Wonder Electricals,Depr.,10.9%,16.6%,7.1,7.1,5.8,5.4,5.2,4,3.3,2.6,2,1.8,,
341,Wonder Electricals,PBT Ann.,36.7%,35.2%,25.3,25.3,14.5,8.9,9.9,5.9,5.6,8.1,10.6,6.7,,
342,Wonder Electricals,Tax Ann.,49.6%,51.2%,8.7,8.7,4.4,2.6,2.6,1.6,1.1,2,2.7,1.7,,
343,Wonder Electricals,PAT Before ExtraOrdinary Items Ann.,31.5%,30.4%,,16.6,10.2,6.3,7.3,4.3,4.4,6.1,8,5.1,,
344,Wonder Electricals,Net Profit Ann.,31.5%,30.4%,16.6,16.6,10.2,6.3,7.3,4.2,4.4,6.1,8,5.1,,
345,Wonder Electricals,NPM Ann. %,0.5%,4.4%,,1.85%,1.78%,1.56%,1.82%,1.38%,1.49%,2.00%,2.71%,3.07%,,
346,Wonder Electricals,EPS Adj. latest Ann.,33.9%,32%,,1.2,0.8,0.5,0.5,0.3,0.3,0.5,0.6,0.4,,
347,Wonder Electricals,Result Notes,,,,,Notes,Notes,Notes,,,,,,,
348,Wonder Electricals,Annual Reports,,,,,,,,,,,,,,
349,SK Intl Export,Total Rev. Ann.,-9.4%,-8.8%,,5.5,4.7,7.4,7.4,4.9,8.7,4.6,9.7,9.4,9.4,
350,SK Intl Export,Operating Exp. Ann.,-,-,,-,6,7,7.9,6.5,9.2,4.4,8.6,8.7,8.5,
351,SK Intl Export,Operating Profit Ann.,-,-,,-,-1.8,-0.1,-1.2,-2.3,-1.3,-0.3,-0.2,-0.6,0.4,
352,SK Intl Export,OPM Ann. %,-,-,,-,-37.68%,-1.71%,-15.59%,-47.18%,-15.07%,-6.51%,-1.62%,-6.29%,4.48%,
353,SK Intl Export,Total Exp. Ann.,-26.2%,-18.9%,,3.3,6.1,7.3,8.2,6.8,9.4,4.5,8.9,8.9,9.2,
354,SK Intl Export,EBITDA Ann.,-,-,,-,-1.3,0.4,-0.6,-1.6,-0.4,0.3,1.1,0.7,0.9,
355,SK Intl Export,EBITDA Ann. margin %,-,-,,-,-28.16%,4.98%,-7.79%,-32.37%,-4.94%,5.51%,11.03%,7.86%,9.43%,
356,SK Intl Export,Interest Ann.,-,-,,0,0,0.1,0.1,0.1,0.1,0,0.1,0.1,0.6,
357,SK Intl Export,Depr.,-20.6%,0%,,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.2,
358,SK Intl Export,PBT Ann.,-,-,,2.2,-1.5,0.1,-0.8,-1.8,-0.6,0.1,2.3,0.5,0.1,
359,SK Intl Export,Tax Ann.,-,-,,,0,0.4,,-0.3,-0.2,0,0.8,0.2,0,
360,SK Intl Export,PAT Before ExtraOrdinary Items Ann.,-,-,,2.2,-1.5,-0.3,-0.8,-1.6,-0.5,0.1,1.5,0.3,0.1,
361,SK Intl Export,Net Profit Ann.,-,-,,2.2,-1.5,-0.3,-0.8,-1.6,-0.5,0.1,1.5,0.3,0.1,
362,SK Intl Export,NPM Ann. %,-,-,,82.57%,-35.89%,-4.46%,-11.47%,-36.77%,-5.96%,2.56%,18.12%,4.19%,1.19%,
363,SK Intl Export,EPS Adj. latest Ann.,-,-,,3,-2.1,-0.4,-1.1,-2.1,-0.6,0.1,2.1,0.5,0.1,
364,SK Intl Export,Annual Reports,,,,,,,,,,,,,,
365,City Pulse Multiplex,Total Rev. Ann.,77.6%,-2.6%,2.8,2.8,1.2,0.6,0.5,0.1,3.2,3.1,0.7,0.2,,
366,City Pulse Multiplex,Operating Exp. Ann.,20.5%,-22.5%,,0.7,0.7,0.9,0.4,0.3,2.5,2.3,0.5,0.2,,
367,City Pulse Multiplex,Operating Profit Ann.,58.7%,-12.9%,,0.4,0.4,-0.4,0.1,-0.3,0.8,0.8,0.2,0.1,,
368,City Pulse Multiplex,OPM Ann. %,-2.3%,-8.2%,,15.80%,38.69%,-66.53%,16.92%,-560.33%,24.27%,24.23%,27.01%,20.07%,,
369,City Pulse Multiplex,Total Exp. Ann.,13%,-15.4%,,1.3,1,1.3,0.9,0.9,3,2.5,0.5,0.2,,
370,City Pulse Multiplex,EBITDA Ann.,58.7%,-12.9%,,0.4,0.4,-0.4,0.1,-0.3,0.8,0.8,0.3,0.1,,
371,City Pulse Multiplex,EBITDA Ann. margin %,-2.3%,-8.2%,,15.80%,38.69%,-66.53%,16.92%,-560.33%,24.27%,24.23%,38.01%,33.25%,,
372,City Pulse Multiplex,Interest Ann.,-,-,,,,,,,,,,,,
373,City Pulse Multiplex,Depr.,-15.7%,-12.9%,0.3,0.3,0.3,0.4,0.5,0.6,0.6,0.2,0,0,,
374,City Pulse Multiplex,PBT Ann.,-,49.6%,1.5,1.5,0.2,-0.7,-0.4,-0.9,0.2,0.6,0.2,0.1,,
375,City Pulse Multiplex,Tax Ann.,-,14.9%,0.2,0.2,,,,,0.1,0,-0,-0.1,,
376,City Pulse Multiplex,PAT Before ExtraOrdinary Items Ann.,-,67%,,1.3,0.2,-0.7,-0.4,-0.9,0.1,0.6,0.3,0.1,,
377,City Pulse Multiplex,Net Profit Ann.,-,67%,1.3,1.3,0.2,-0.7,-0.4,-0.9,0.1,0.6,0.3,0.1,,
378,City Pulse Multiplex,NPM Ann. %,-,72.4%,,47.79%,12.84%,-134.95%,-83.46%,"-1,737.40%",3.14%,19.12%,39.93%,47.67%,,
379,City Pulse Multiplex,EPS Adj. latest Ann.,-,67%,,1.3,0.1,-0.7,-0.4,-0.8,0.1,0.6,0.3,0.1,,
380,City Pulse Multiplex,Annual Reports,,,,,,,,,,,,,,
381,AB Infrabuild,Total Rev. Ann.,48.1%,26.8%,209.9,209.9,184.5,123.8,64.6,62.5,64,55.9,61.1,74,75.2,90.9
382,AB Infrabuild,Operating Exp. Ann.,39.2%,23.2%,,159.8,159.8,110.4,59.2,58,56.3,47.1,51.8,67.2,67.3,81.4
383,AB Infrabuild,Operating Profit Ann.,67.6%,26.5%,,24,24,12.7,5.1,3.8,7.4,7.8,8.7,6.2,7.2,8.8
384,AB Infrabuild,OPM Ann. %,12.9%,-0.1%,,11.44%,13.02%,10.25%,7.96%,6.06%,11.48%,13.88%,14.29%,8.41%,9.58%,9.70%
385,AB Infrabuild,Total Exp. Ann.,43.1%,25.7%,,187.4,168.5,115.6,63.9,61.8,59.7,51.7,56.4,73.6,74.7,89.7
386,AB Infrabuild,EBITDA Ann.,66%,26.3%,,24.7,24.7,13.4,5.4,4.5,7.7,8.8,9.3,6.8,7.8,9.5
387,AB Infrabuild,EBITDA Ann. margin %,11.9%,-0.4%,,11.76%,13.38%,10.82%,8.40%,7.13%,12.01%,15.76%,15.20%,9.14%,10.42%,10.41%
388,AB Infrabuild,Interest Ann.,20.9%,17.4%,6.9,6.9,5.2,4.5,3.9,3.5,3.1,3.7,3.4,5,6,6.4
389,AB Infrabuild,Depr.,89%,78.3%,5.4,5.4,3.5,0.7,0.8,0.3,0.3,0.9,1.1,1.3,1.4,1.8
390,AB Infrabuild,PBT Ann.,171%,43.5%,21.9,21.9,15.6,10.3,1.1,-3,3.6,4.2,4.7,0.4,0.5,1.2
391,AB Infrabuild,Tax Ann.,166.8%,41.6%,5.7,5.7,4.2,2.7,0.3,-0.8,1,1.4,1.6,0.3,0.2,0.4
392,AB Infrabuild,PAT Before ExtraOrdinary Items Ann.,161.5%,44%,,16.1,11.4,7.5,0.9,-2.2,2.6,2.8,3.2,0.2,0.3,0.8
