,Company,Indicator,CAGR 3 Yrs,CAGR 5 Yrs,TTM,Mar '25,Mar '24,Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,Mar '18,Mar '17,Mar '16,Mar '15
224,Parshva Enterprises,BVSH Ann.,9.8%,-10.4%,,13.5,13.3,10.4,10.2,24,23.4,14.7,10.2,,,
225,Parshva Enterprises,RoA Ann. %,-15%,-13.8%,,1.11%,1.53%,1.84%,1.81%,1.99%,2.33%,8.39%,1.88%,,,
226,Parshva Enterprises,ROE Ann. %,-12.6%,-10.9%,,1.36%,1.88%,2.04%,2.04%,2.31%,2.42%,9.27%,1.90%,,,
227,Parshva Enterprises,ROCE Ann. %,-3.9%,-13.1%,,3.04%,3.42%,3.76%,3.42%,3.80%,6.12%,12.54%,2.61%,,,
228,Parshva Enterprises,Profitability Ratio,,,,,,,,,,,,,,
229,Parshva Enterprises,Liquidity Ratio,,,,,,,,,,,,,,
230,Parshva Enterprises,Valuation Ratio,,,,,,,,,,,,,,
231,Parshva Enterprises,Total Debt to Total Equity Ann.,0%,-,,0.1,0.1,0.1,0.1,0.2,0,0.1,,,,
232,Suich Industries,BVSH Ann.,,,,,,,,,,,35.7,29.4,24.7,
233,Suich Industries,RoA Ann. %,,,,,,,,,,,4.87%,7.11%,3.80%,
234,Suich Industries,ROE Ann. %,,,,,,,,,,,17.47%,15.70%,10.91%,
235,Suich Industries,ROCE Ann. %,,,,,,,,,,,28.85%,23.11%,20.24%,
236,Suich Industries,Profitability Ratio,,,,,,,,,,,,,,
237,Suich Industries,Liquidity Ratio,,,,,,,,,,,,,,
238,Suich Industries,Valuation Ratio,,,,,,,,,,,,,,
239,Suich Industries,Total Debt to Total Equity Ann.,,,,,,,,,,,0.8,0.7,0.9,
240,Cian Healthcare,BVSH Ann.,-11.2%,-7.9%,,16.9,24.7,24.6,24.1,25.6,25.5,12.6,"1,267.1",981,820.3,822.6
241,Cian Healthcare,RoA Ann. %,-,-,,-13.77%,0.27%,0.76%,-1.62%,0.24%,-0.05%,0.71%,5.23%,3.68%,2.91%,4.01%
242,Cian Healthcare,ROE Ann. %,-,-,,-46.62%,0.63%,1.75%,-3.77%,0.54%,-0.12%,3.02%,22.57%,16.38%,14.43%,22.61%
243,Cian Healthcare,ROCE Ann. %,-,-,,-11.93%,5.46%,6.47%,3.41%,8.67%,6.84%,13.07%,25.70%,20.24%,18.30%,13.25%
244,Cian Healthcare,Profitability Ratio,,,,,,,,,,,,,,
245,Cian Healthcare,Liquidity Ratio,,,,,,,,,,,,,,
246,Cian Healthcare,Valuation Ratio,,,,,,,,,,,,,,
247,Cian Healthcare,Total Debt to Total Equity Ann.,12.6%,2.1%,,1,0.7,0.7,0.7,0.8,0.9,2.3,2.8,3,2.8,3.9
248,Par Drugs & Chemicals,BVSH Ann.,18.2%,4%,,80.4,69.6,57.9,48.7,84.9,66,65,55.4,49.8,44.4,41.8
249,Par Drugs & Chemicals,RoA Ann. %,-1.5%,7.1%,,11.18%,14.27%,12.75%,11.70%,15.20%,7.92%,4.70%,2.77%,3.29%,1.26%,1.51%
250,Par Drugs & Chemicals,ROE Ann. %,-4.3%,2.8%,,13.49%,16.93%,15.91%,15.38%,22.23%,11.73%,8.30%,10.00%,13.73%,6.10%,7.86%
251,Par Drugs & Chemicals,ROCE Ann. %,-5.3%,4.9%,,17.51%,22.00%,20.31%,20.61%,22.15%,13.77%,13.48%,13.10%,15.59%,13.54%,12.82%
252,Par Drugs & Chemicals,Profitability Ratio,,,,,,,,,,,,,,
253,Par Drugs & Chemicals,Liquidity Ratio,,,,,,,,,,,,,,
254,Par Drugs & Chemicals,Valuation Ratio,,,,,,,,,,,,,,
255,Par Drugs & Chemicals,Total Debt to Total Equity Ann.,,,,,,,,0.2,0.1,0.4,1.2,1.6,2.2,2.5
256,Artemis Electricals,BVSH Ann.,-50.3%,-35.9%,,3.4,3.2,3,27.7,32.3,31.5,16,40.8,19,15,
257,Artemis Electricals,RoA Ann. %,-,-8.8%,,6.22%,3.72%,5.10%,-9.28%,0.14%,9.84%,15.22%,14.20%,8.99%,11.22%,
258,Artemis Electricals,ROE Ann. %,-,-11.3%,,8.79%,5.17%,8.55%,-16.81%,0.19%,16.04%,36.07%,52.84%,20.96%,23.18%,
259,Artemis Electricals,ROCE Ann. %,-,-11.2%,,11.85%,7.91%,11.88%,-9.37%,1.50%,21.46%,44.21%,50.14%,31.96%,32.39%,
260,Artemis Electricals,Profitability Ratio,,,,,,,,,,,,,,
261,Artemis Electricals,Liquidity Ratio,,,,,,,,,,,,,,
262,Artemis Electricals,Valuation Ratio,,,,,,,,,,,,,,
263,Artemis Electricals,Total Debt to Total Equity Ann.,-,-,,0,0.2,0.4,0.4,0.1,0.1,0.3,0.7,0.1,0.1,
264,Evans Electric,BVSH Ann.,-17.2%,-9.2%,,47.9,71.1,54.6,84.5,79.7,77.5,81.9,"1,396.2","1,334.4",885.2,
265,Evans Electric,RoA Ann. %,53%,20.6%,,21.65%,20.54%,21.67%,6.04%,4.56%,8.47%,12.88%,5.66%,24.95%,7.40%,
266,Evans Electric,ROE Ann. %,59.6%,24.3%,,28.84%,26.00%,24.44%,7.10%,5.29%,9.72%,14.76%,6.73%,35.47%,9.37%,
267,Evans Electric,ROCE Ann. %,50.3%,21.8%,,39.33%,34.01%,29.96%,11.58%,8.89%,14.65%,21.78%,10.26%,51.92%,13.96%,
268,Evans Electric,Profitability Ratio,,,,,,,,,,,,,,
269,Evans Electric,Liquidity Ratio,,,,,,,,,,,,,,
270,Evans Electric,Valuation Ratio,,,,,,,,,,,,,,
271,Evans Electric,Total Debt to Total Equity Ann.,,,,,0,,0.1,0,0,,,0.1,0,
272,White Organic Retail,BVSH Ann.,-,-,,-1.4,3.7,12,39.6,33.5,66.5,68.8,"4,477.8","1,451.4",883.8,644.4
273,White Organic Retail,RoA Ann. %,-,-,,-186.47%,-36.88%,-1.28%,13.90%,0.43%,0.24%,3.25%,6.03%,3.83%,1.84%,1.63%
274,White Organic Retail,ROE Ann. %,-,-,,,-224.13%,-9.60%,15.47%,0.66%,0.47%,8.70%,67.60%,39.10%,27.03%,32.93%
275,White Organic Retail,ROCE Ann. %,5.8%,114.3%,,25.29%,-275.78%,-8.44%,21.33%,0.75%,0.56%,12.33%,97.62%,6.71%,2.75%,2.46%
276,White Organic Retail,Profitability Ratio,,,,,,,,,,,,,,
277,White Organic Retail,Liquidity Ratio,,,,,,,,,,,,,,
278,White Organic Retail,Valuation Ratio,,,,,,,,,,,,,,
279,White Organic Retail,Total Debt to Total Equity Ann.,,,,,,,,0.2,0.2,0.1,3.2,7.9,13.2,18.6
280,Neogen Chemicals,BVSH Ann.,20.3%,35.5%,,306.6,290.2,193.5,176.2,78.5,67.2,35.1,25.1,21,13.8,52.2
281,Neogen Chemicals,RoA Ann. %,-18.9%,-18.1%,,2.98%,3.19%,4.74%,5.59%,6.38%,8.09%,8.52%,5.88%,5.08%,6.43%,7.39%
282,Neogen Chemicals,ROE Ann. %,-16.2%,-20.1%,,5.98%,5.75%,10.36%,10.17%,17.16%,18.35%,29.85%,21.10%,18.43%,18.80%,21.65%
283,Neogen Chemicals,ROCE Ann. %,3.1%,-11.1%,,14.35%,11.21%,15.53%,13.11%,18.25%,25.86%,31.76%,28.81%,22.24%,38.02%,41.35%
284,Neogen Chemicals,Profitability Ratio,,,,,,,,,,,,,,
285,Neogen Chemicals,Liquidity Ratio,,,,,,,,,,,,,,
286,Neogen Chemicals,Valuation Ratio,,,,,,,,,,,,,,
287,Neogen Chemicals,Total Debt to Total Equity Ann.,6.3%,-5.6%,,0.6,0.5,0.8,0.5,1.1,0.8,1.6,1.6,1.6,0.9,1
288,GKP Printing,BVSH Ann.,-12.6%,-18.6%,,10.2,9.8,10.6,15.3,29.7,28.6,21.4,10,10,10,
289,GKP Printing,RoA Ann. %,3%,-3.7%,,2.34%,-5.17%,2.29%,2.14%,2.50%,2.82%,15.88%,5.35%,3.92%,7.25%,
290,GKP Printing,ROE Ann. %,1.8%,0.9%,,3.80%,-8.23%,3.68%,3.60%,3.58%,3.63%,22.78%,10.12%,7.05%,18.00%,
291,GKP Printing,ROCE Ann. %,-3.5%,0.7%,,5.04%,-5.63%,6.20%,5.61%,6.07%,4.87%,31.59%,12.87%,8.88%,17.12%,
292,GKP Printing,Profitability Ratio,,,,,,,,,,,,,,
293,GKP Printing,Liquidity Ratio,,,,,,,,,,,,,,
294,GKP Printing,Valuation Ratio,,,,,,,,,,,,,,
295,GKP Printing,Total Debt to Total Equity Ann.,,,,0.1,0.1,,,,0,,0.1,0.3,0.7,
296,V R Films & Studios,BVSH Ann.,-56.1%,-35.1%,,7.1,10.5,88.8,83.8,72.4,61.6,46,"3,018","2,009.9","1,736.9",
297,V R Films & Studios,RoA Ann. %,-,-,,-22.33%,-2.18%,3.63%,9.44%,15.31%,16.04%,16.00%,15.14%,5.34%,0.59%,
298,V R Films & Studios,ROE Ann. %,-,-,,-47.93%,-5.31%,6.74%,16.05%,17.65%,20.60%,27.03%,32.82%,13.64%,1.87%,
299,V R Films & Studios,ROCE Ann. %,-,-,,-52.99%,-0.37%,12.34%,23.67%,24.74%,32.51%,42.83%,55.58%,29.70%,21.64%,
300,V R Films & Studios,Profitability Ratio,,,,,,,,,,,,,,
301,V R Films & Studios,Liquidity Ratio,,,,,,,,,,,,,,
302,V R Films & Studios,Valuation Ratio,,,,,,,,,,,,,,
303,V R Films & Studios,Total Debt to Total Equity Ann.,14.5%,55.2%,,0.9,0.8,0.7,0.6,0.1,0.1,0.4,0.4,0.7,1.1,
304,Jinaams Dress,BVSH Ann.,20%,17.2%,,,,,,,40.1,30.8,22.1,23.2,20.2,18.1
305,Jinaams Dress,RoA Ann. %,-56.6%,-42.6%,,,,,,,0.23%,4.63%,5.55%,2.82%,1.90%,3.68%
306,Jinaams Dress,ROE Ann. %,-65.9%,-51.4%,,,,,,,0.50%,16.88%,25.25%,12.61%,10.73%,18.37%
307,Jinaams Dress,ROCE Ann. %,-37.2%,-24.8%,,,,,,,6.71%,27.19%,32.83%,27.10%,26.43%,27.86%
308,Jinaams Dress,Profitability Ratio,,,,,,,,,,,,,,
309,Jinaams Dress,Liquidity Ratio,,,,,,,,,,,,,,
310,Jinaams Dress,Valuation Ratio,,,,,,,,,,,,,,
311,Jinaams Dress,Total Debt to Total Equity Ann.,-37%,-26.3%,,,,,,,0.5,1.1,1.8,2,2.3,2.3
312,Polycab,BVSH Ann.,20.7%,20.3%,,649,542.1,441.3,369.4,315.6,257.8,201.8,166.3,141.2,126,115.1
313,Polycab,RoA Ann. %,5.5%,3.1%,,14.94%,15.05%,13.76%,12.74%,12.35%,12.83%,8.96%,8.10%,5.09%,4.80%,4.72%
314,Polycab,ROE Ann. %,6.7%,0.7%,,20.50%,21.73%,19.24%,16.87%,17.66%,19.82%,17.60%,15.26%,11.64%,10.48%,9.66%
315,Polycab,ROCE Ann. %,11.3%,0.8%,,27.82%,29.05%,25.91%,20.19%,21.55%,26.73%,29.15%,25.51%,18.96%,21.62%,20.67%
316,Polycab,Profitability Ratio,,,,,,,,,,,,,,
317,Polycab,Liquidity Ratio,,,,,,,,,,,,,,
318,Polycab,Valuation Ratio,,,,,,,,,,,,,,
319,Polycab,Total Debt to Total Equity Ann.,,,,,,0,0,0,0,0.1,0.3,0.4,0.5,0.3
320,Metropolis Healthcare,BVSH Ann.,14.2%,18.9%,,240.2,201.3,182.8,161.1,138.7,101.2,82.8,381.4,280.9,254.4,310.4
321,Metropolis Healthcare,RoA Ann. %,-19.7%,-14.6%,,7.40%,7.86%,9.68%,14.29%,21.16%,16.27%,19.22%,21.42%,20.07%,22.24%,12.27%
322,Metropolis Healthcare,ROE Ann. %,-24.5%,-14.4%,,10.02%,11.23%,14.84%,23.32%,27.86%,21.86%,24.42%,25.90%,32.83%,31.28%,14.06%
323,Metropolis Healthcare,ROCE Ann. %,-20.3%,-16.5%,,12.52%,14.51%,17.41%,24.74%,32.47%,30.84%,35.15%,35.83%,45.73%,40.94%,21.19%
324,Metropolis Healthcare,Profitability Ratio,,,,,,,,,,,,,,
325,Metropolis Healthcare,Liquidity Ratio,,,,,,,,,,,,,,
326,Metropolis Healthcare,Valuation Ratio,,,,,,,,,,,,,,
327,Metropolis Healthcare,Total Debt to Total Equity Ann.,,,,,,0.1,0.3,,,0,,,,0
328,KHFM Hospitality,BVSH Ann.,13%,-5.5%,,27,23.4,21.9,18.7,39.4,35.8,31.2,27.1,238.9,212.8,184.2
329,KHFM Hospitality,RoA Ann. %,-,-11.7%,,2.93%,3.31%,2.63%,-22.17%,3.45%,5.45%,4.64%,4.15%,4.35%,5.15%,6.31%
330,KHFM Hospitality,ROE Ann. %,-,-15.2%,,5.55%,7.37%,6.53%,-102.76%,8.53%,12.66%,12.79%,11.90%,10.95%,13.43%,16.92%
331,KHFM Hospitality,ROCE Ann. %,-,-6.7%,,15.74%,17.76%,16.08%,-45.62%,14.69%,22.30%,29.71%,22.34%,23.46%,26.72%,33.50%
332,KHFM Hospitality,Profitability Ratio,,,,,,,,,,,,,,
333,KHFM Hospitality,Liquidity Ratio,,,,,,,,,,,,,,
334,KHFM Hospitality,Valuation Ratio,,,,,,,,,,,,,,
335,KHFM Hospitality,Total Debt to Total Equity Ann.,-34.6%,-2.6%,,0.7,0.9,1,2.5,0.8,0.8,1.2,1.5,1.4,1.5,1.5
336,Rail Vikas Nigam,BVSH Ann.,15.3%,13.9%,,41.4,37.7,31.1,27,23.8,21.6,17.9,16.1,14.8,14.4,12.9
337,Rail Vikas Nigam,RoA Ann. %,2.4%,-1.9%,,6.10%,7.80%,7.21%,5.68%,6.94%,6.70%,5.31%,6.09%,4.56%,1.39%,1.17%
338,Rail Vikas Nigam,ROE Ann. %,-10.6%,-4.7%,,13.78%,18.59%,19.57%,19.30%,18.94%,17.55%,16.22%,14.01%,12.37%,10.09%,6.93%
339,Rail Vikas Nigam,ROCE Ann. %,-2.1%,5.8%,,15.05%,17.72%,16.94%,16.05%,10.72%,11.36%,11.35%,9.98%,9.34%,6.99%,4.54%
340,Rail Vikas Nigam,Profitability Ratio,,,,,,,,,,,,,,
341,Rail Vikas Nigam,Liquidity Ratio,,,,,,,,,,,,,,
342,Rail Vikas Nigam,Valuation Ratio,,,,,,,,,,,,,,
343,Rail Vikas Nigam,Total Debt to Total Equity Ann.,-20.6%,-9.7%,,0.6,0.8,1,1.2,1.1,1,0.8,0.7,0.8,1,4.5
344,Osia Hyper Retail,BVSH Ann.,-46.2%,-28.6%,,23.9,15,11,153.4,138.3,129.2,65.5,29.9,31.2,13.1,
345,Osia Hyper Retail,RoA Ann. %,1%,-10.9%,,2.32%,3.34%,2.18%,2.25%,2.07%,4.14%,5.93%,6.85%,1.77%,1.32%,
346,Osia Hyper Retail,ROE Ann. %,-20.5%,-14.7%,,4.97%,9.17%,8.41%,9.89%,6.58%,11.00%,28.28%,47.81%,15.12%,18.01%,
347,Osia Hyper Retail,ROCE Ann. %,2%,-9.6%,,10.75%,18.97%,14.06%,10.13%,11.31%,17.78%,31.61%,31.66%,18.05%,15.63%,
348,Osia Hyper Retail,Profitability Ratio,,,,,,,,,,,,,,
349,Osia Hyper Retail,Liquidity Ratio,,,,,,,,,,,,,,
350,Osia Hyper Retail,Valuation Ratio,,,,,,,,,,,,,,
351,Osia Hyper Retail,Total Debt to Total Equity Ann.,-20.6%,0%,,0.5,0.6,1,1,0.6,0.5,1.4,1.9,3.3,6.3,
352,Northern Spirits,BVSH Ann.,19.3%,14.1%,,76.4,62.3,52,45,41.3,39.5,35.1,53.2,38.7,25.5,40.7
353,Northern Spirits,RoA Ann. %,22.8%,18.5%,,7.79%,6.77%,6.09%,4.21%,2.37%,3.33%,10.72%,4.93%,4.24%,-6.48%,2.07%
354,Northern Spirits,ROE Ann. %,31.2%,26.9%,,18.73%,16.57%,13.34%,8.30%,4.47%,5.70%,24.40%,15.85%,33.97%,-49.15%,157.90%
355,Northern Spirits,ROCE Ann. %,33.7%,23.2%,,37.63%,30.25%,24.87%,15.74%,11.10%,13.24%,48.84%,24.53%,27.35%,-9.67%,6.57%
356,Northern Spirits,Profitability Ratio,,,,,,,,,,,,,,
357,Northern Spirits,Liquidity Ratio,,,,,,,,,,,,,,
358,Northern Spirits,Valuation Ratio,,,,,,,,,,,,,,
359,Northern Spirits,Total Debt to Total Equity Ann.,15.9%,14.9%,,1.4,1.4,1.1,0.9,0.9,0.7,1.1,0.8,1,1.7,55
360,Roopshri Resorts,BVSH Ann.,11.9%,6.5%,,21.6,21,17.1,15.4,15.8,15.8,15.7,11.1,10.1,9.9,
361,Roopshri Resorts,RoA Ann. %,-,83%,,2.67%,2.89%,0.32%,-2.09%,0.11%,0.13%,-0.58%,8.15%,1.31%,0.73%,
362,Roopshri Resorts,ROE Ann. %,-,85.9%,,2.89%,2.95%,0.32%,-2.12%,0.11%,0.13%,-0.60%,9.33%,2.13%,1.95%,
363,Roopshri Resorts,ROCE Ann. %,-,74.8%,,3.92%,3.55%,0.45%,-1.61%,0.19%,0.24%,0.24%,13.64%,3.57%,3.00%,
364,Roopshri Resorts,Profitability Ratio,,,,,,,,,,,,,,
365,Roopshri Resorts,Liquidity Ratio,,,,,,,,,,,,,,
366,Roopshri Resorts,Valuation Ratio,,,,,,,,,,,,,,
367,Roopshri Resorts,Total Debt to Total Equity Ann.,,,,0.1,,0,,,,0,,,,
368,Embassy Office Parks REIT,BVSH Ann.,-33.6%,-22.8%,,79,242.2,253.6,269.4,276.4,288.5,299.9,,,,
369,Embassy Office Parks REIT,RoA Ann. %,19.1%,12.3%,,3.31%,2.03%,1.09%,1.96%,1.28%,1.85%,-0.04%,,,,
370,Embassy Office Parks REIT,ROE Ann. %,27.6%,26.7%,,7.13%,4.14%,2.07%,3.43%,1.68%,2.18%,-0.04%,,,,
371,Embassy Office Parks REIT,ROCE Ann. %,-3.1%,2.6%,,3.39%,4.95%,3.85%,3.73%,2.63%,2.98%,-0.04%,,,,
372,Embassy Office Parks REIT,Profitability Ratio,,,,,,,,,,,,,,
373,Embassy Office Parks REIT,Liquidity Ratio,,,,,,,,,,,,,,
374,Embassy Office Parks REIT,Valuation Ratio,,,,,,,,,,,,,,
375,Embassy Office Parks REIT,Total Debt to Total Equity Ann.,21.6%,35.1%,,0.9,0.7,0.6,0.5,0.3,0.2,,,,,
376,MSTC,BVSH Ann.,17.3%,21.8%,,106.8,94.4,84.4,66.1,50.4,39.8,29.6,159.9,293.8,832.4,788.9
377,MSTC,RoA Ann. %,15.1%,35%,,18.90%,9.34%,10.50%,12.40%,5.46%,4.21%,-13.11%,1.61%,1.43%,1.35%,1.58%
378,MSTC,ROE Ann. %,7.6%,14.8%,,53.60%,25.86%,40.27%,42.98%,28.47%,26.87%,-155.93%,13.61%,12.65%,8.17%,13.10%
379,MSTC,ROCE Ann. %,-11.9%,-9.6%,,30.78%,40.83%,50.49%,45.00%,31.05%,51.12%,-92.32%,30.42%,30.49%,25.34%,30.97%
380,MSTC,Profitability Ratio,,,,,,,,,,,,,,
381,MSTC,Liquidity Ratio,,,,,,,,,,,,,,
382,MSTC,Valuation Ratio,,,,,,,,,,,,,,
383,MSTC,Total Debt to Total Equity Ann.,-12.6%,-24.2%,,0.2,0.2,0.2,0.3,0.4,0.8,2.9,1.4,1.3,0.9,1.6
384,Artedz Fabs,BVSH Ann.,53.1%,28.2%,,,,,,,,20.8,16.6,10.2,5.8,4.5
385,Artedz Fabs,RoA Ann. %,-,-,,,,,,,,0.34%,6.22%,5.83%,-2.55%,-1.97%
386,Artedz Fabs,ROE Ann. %,-,-,,,,,,,,1.40%,38.73%,42.76%,-26.07%,-32.80%
387,Artedz Fabs,ROCE Ann. %,-19.9%,-4.5%,,,,,,,,12.28%,38.21%,33.83%,23.89%,17.21%
388,Artedz Fabs,Profitability Ratio,,,,,,,,,,,,,,
389,Artedz Fabs,Liquidity Ratio,,,,,,,,,,,,,,
390,Artedz Fabs,Valuation Ratio,,,,,,,,,,,,,,
391,Artedz Fabs,Total Debt to Total Equity Ann.,-40.8%,-27.8%,,,,,,,,1.1,1.7,3.9,5.3,8
392,Humming Bird Edu,BVSH Ann.,-52.2%,-42.6%,,3.2,26.5,33.1,29.3,34.9,51.4,48,172.7,65.9,23.5,15.8
393,Humming Bird Edu,RoA Ann. %,-,18.6%,,15.79%,-6.67%,10.74%,-19.09%,-42.84%,6.72%,10.41%,37.08%,11.59%,4.30%,9.63%
394,Humming Bird Edu,ROE Ann. %,-,20%,,18.19%,-8.48%,11.32%,-20.53%,-45.45%,7.30%,11.14%,62.72%,64.29%,33.00%,40.74%
395,Humming Bird Edu,ROCE Ann. %,-,10.9%,,18.45%,-7.74%,11.63%,-19.63%,-29.75%,11.01%,14.60%,84.67%,93.41%,31.12%,58.96%
396,Humming Bird Edu,Profitability Ratio,,,,,,,,,,,,,,
397,Humming Bird Edu,Liquidity Ratio,,,,,,,,,,,,,,
398,Humming Bird Edu,Valuation Ratio,,,,,,,,,,,,,,
399,Humming Bird Edu,Total Debt to Total Equity Ann.,,,,,,,,,,,0,0.4,3.9,0.5
400,Ashapuri Ornament,BVSH Ann.,-48.5%,-26.9%,,4.4,3.6,33,32.3,31.1,21.1,21.1,660.3,653,"1,045.7",
401,Ashapuri Ornament,RoA Ann. %,30.8%,51.9%,,7.85%,7.78%,1.96%,3.51%,3.17%,0.97%,0.81%,0.50%,0.25%,0.37%,
402,Ashapuri Ornament,ROE Ann. %,29.2%,50.8%,,8.20%,8.25%,2.16%,3.80%,3.28%,1.05%,0.85%,1.10%,0.60%,0.99%,
403,Ashapuri Ornament,ROCE Ann. %,29.1%,50.4%,,11.23%,11.63%,3.30%,5.22%,4.39%,1.46%,2.08%,7.87%,5.81%,8.07%,
404,Ashapuri Ornament,Profitability Ratio,,,,,,,,,,,,,,
405,Ashapuri Ornament,Liquidity Ratio,,,,,,,,,,,,,,
406,Ashapuri Ornament,Valuation Ratio,,,,,,,,,,,,,,
407,Ashapuri Ornament,Total Debt to Total Equity Ann.,,,,,0,0.1,0.1,,,0,0.7,0.9,1.2,
408,Aartech Solonics,BVSH Ann.,-28.1%,-23.2%,,10.2,29.5,28.7,27.4,39.5,38.3,38,36.3,33.9,33.3,33.5
409,Aartech Solonics,RoA Ann. %,4.9%,19.9%,,4.69%,3.38%,5.01%,4.06%,2.69%,1.89%,5.95%,6.06%,1.54%,1.21%,5.85%
410,Aartech Solonics,ROE Ann. %,8.8%,23.6%,,6.30%,4.62%,6.35%,4.89%,3.00%,2.18%,6.33%,6.56%,1.79%,1.38%,6.81%
411,Aartech Solonics,ROCE Ann. %,-2%,15.1%,,6.07%,10.52%,8.75%,6.45%,4.21%,3.01%,8.25%,8.05%,2.35%,2.64%,9.09%
412,Aartech Solonics,Profitability Ratio,,,,,,,,,,,,,,
413,Aartech Solonics,Liquidity Ratio,,,,,,,,,,,,,,
414,Aartech Solonics,Valuation Ratio,,,,,,,,,,,,,,
415,Aartech Solonics,Total Debt to Total Equity Ann.,-,14.9%,,0.2,0.1,0.1,0,0,0.1,,,0,,
416,Mahip Industries,BVSH Ann.,-,-,,-5.3,-5.3,-4.3,-2.7,7,16.7,20.9,32.8,145.3,133.3,122.4
417,Mahip Industries,RoA Ann. %,-,-,,0.89%,-11.46%,-9.13%,-55.49%,-30.28%,-8.35%,0.58%,8.43%,2.56%,2.24%,2.48%
418,Mahip Industries,ROE Ann. %,-,-,,-0.79%,,,,-136.21%,-25.37%,1.24%,24.29%,8.54%,8.18%,9.30%
419,Mahip Industries,ROCE Ann. %,-,-,,-61.13%,69.78%,-135.38%,-289.21%,-72.71%,-10.13%,9.51%,29.94%,22.77%,21.74%,19.67%
420,Mahip Industries,Profitability Ratio,,,,,,,,,,,,,,
421,Mahip Industries,Liquidity Ratio,,,,,,,,,,,,,,
422,Mahip Industries,Valuation Ratio,,,,,,,,,,,,,,
423,Mahip Industries,Total Debt to Total Equity Ann.,-,-,,-0.7,-0.9,-4,-6.6,2.5,1.2,1,1.6,2.1,2.3,2.6
424,Gleam Fabmat,BVSH Ann.,0.3%,0%,,9.9,9.8,9.8,9.8,9.8,9.9,10,,,,
425,Gleam Fabmat,RoA Ann. %,-,-,,0.03%,0.42%,-0.29%,-0.06%,-0.17%,-0.55%,-0.19%,,,,
426,Gleam Fabmat,ROE Ann. %,-,-,,0.10%,0.84%,-0.60%,-0.12%,-0.39%,-0.87%,-0.42%,,,,
427,Gleam Fabmat,ROCE Ann. %,-,-33.5%,,0.14%,0.74%,-0.35%,-0.08%,0.02%,1.08%,3.15%,,,,
428,Gleam Fabmat,Profitability Ratio,,,,,,,,,,,,,,
429,Gleam Fabmat,Liquidity Ratio,,,,,,,,,,,,,,
430,Gleam Fabmat,Valuation Ratio,,,,,,,,,,,,,,
431,Gleam Fabmat,Total Debt to Total Equity Ann.,6.3%,3.7%,,0.6,0.5,0.5,0.5,0.5,0.5,0.5,,,,
432,Kranti Industries,BVSH Ann.,18.2%,9.2%,,34.7,28.8,23,21,22.1,22.3,23.2,18.7,17.1,18.1,277.9
433,Kranti Industries,RoA Ann. %,-,-,,-0.80%,0.91%,2.93%,3.55%,-0.31%,-1.47%,4.61%,2.72%,-1.64%,-0.75%,0.49%
434,Kranti Industries,ROE Ann. %,-,-,,-1.73%,2.31%,8.48%,9.46%,-0.92%,-3.64%,9.93%,8.36%,-5.24%,-2.27%,1.54%
435,Kranti Industries,ROCE Ann. %,-37.1%,16%,,3.27%,7.15%,12.01%,13.14%,4.02%,1.56%,16.36%,11.97%,6.23%,7.09%,11.87%
436,Kranti Industries,Profitability Ratio,,,,,,,,,,,,,,
437,Kranti Industries,Liquidity Ratio,,,,,,,,,,,,,,
438,Kranti Industries,Valuation Ratio,,,,,,,,,,,,,,
439,Kranti Industries,Total Debt to Total Equity Ann.,-3.5%,-2.1%,,0.9,1,1.2,1,1.1,1,0.7,1.2,1.3,1.5,1.7
440,Mindpool Tech,BVSH Ann.,14.9%,10.3%,,43.2,42.7,42,28.5,27.4,26.5,27.6,30.2,,,
441,Mindpool Tech,RoA Ann. %,-49.1%,-,,0.41%,0.89%,-0.59%,3.10%,3.34%,-4.05%,-2.27%,11.93%,,,
442,Mindpool Tech,ROE Ann. %,-48.4%,-,,0.52%,1.08%,-0.74%,3.79%,3.56%,-4.39%,-2.84%,15.35%,,,
443,Mindpool Tech,ROCE Ann. %,-35.4%,-,,1.24%,2.83%,2.45%,4.60%,3.45%,-3.12%,-0.76%,21.83%,,,
444,Mindpool Tech,Profitability Ratio,,,,,,,,,,,,,,
445,Mindpool Tech,Liquidity Ratio,,,,,,,,,,,,,,
446,Mindpool Tech,Valuation Ratio,,,,,,,,,,,,,,
447,Mindpool Tech,Total Debt to Total Equity Ann.,,,,,,0.1,0,,,0.1,0.1,,,
448,Jonjua Overseas,BVSH Ann.,-11.5%,-6.5%,,12.7,12.6,19.1,18.3,18.7,17.8,17.2,33,6.4,17.4,0.4
449,Jonjua Overseas,RoA Ann. %,-6.8%,28.4%,,7.76%,8.35%,7.50%,9.58%,5.43%,2.22%,0.75%,0.67%,0.54%,0.41%,0.49%
450,Jonjua Overseas,ROE Ann. %,-5.9%,29.4%,,8.41%,12.11%,9.13%,10.09%,7.23%,2.32%,0.77%,0.69%,0.55%,0.43%,5.31%
451,Jonjua Overseas,ROCE Ann. %,3.1%,33.7%,,11.61%,15.60%,6.60%,10.60%,8.11%,2.72%,1.19%,1.37%,1.05%,1.21%,28.98%
452,Jonjua Overseas,Profitability Ratio,,,,,,,,,,,,,,
453,Jonjua Overseas,Liquidity Ratio,,,,,,,,,,,,,,
454,Jonjua Overseas,Valuation Ratio,,,,,,,,,,,,,,
