,Company,Indicator,CAGR 3 Yrs,CAGR 5 Yrs,TTM,Mar '25,Mar '24,Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,Mar '18,Mar '17,Mar '16,Mar '15
185,Embassy Office Parks REIT,Cash from Investing Act. Ann.,-,-,,"-1,653.1","-1,179.7","-1,669.6","-1,182","-5,259","-5,979.1",-468.2,,,,
186,Embassy Office Parks REIT,Cash from Financing Act. Ann.,-,-,,"-1,792.3","-1,217.1",-869,"-1,514","5,724.9","2,031.6","4,746.9",,,,
187,Embassy Office Parks REIT,Net Cash Flow Ann.,-,-,,-366.1,194,26.9,-329,432.6,"-3,997.3","4,281.9",,,,
188,MSTC,Cash from Operating Act. Ann.,55.1%,2.2%,,260.3,-282.5,768.3,69.8,665.2,233.3,59.9,70.1,-489.9,110.3,-163.6
189,MSTC,Cash from Investing Act. Ann.,83.7%,4.6%,,164.8,-272,-462.3,26.6,-9.7,131.9,104.2,56.7,304.6,77.4,80.8
190,MSTC,Cash from Financing Act. Ann.,-,-,,-289.2,-96.5,-118.6,-98.3,-107.2,-230.7,-210.1,-97.7,-47,-479.7,223.7
191,MSTC,Net Cash Flow Ann.,-,0.2%,,135.9,-651,187.3,-1.9,548.3,134.5,-46,29.2,-232.3,-291.9,140.9
192,Artedz Fabs,Cash from Operating Act. Ann.,-,-,,,,,,,,-5,11.3,,,4.3
193,Artedz Fabs,Cash from Investing Act. Ann.,-,-,,,,,,,,-0,-0.1,,,-2.3
194,Artedz Fabs,Cash from Financing Act. Ann.,-,2.1%,,,,,,,,5.1,-11.2,,,-2
195,Artedz Fabs,Net Cash Flow Ann.,-,-,,,,,,,,0.1,-0,,,0
196,Humming Bird Edu,Cash from Operating Act. Ann.,-,-,,-1.3,0.1,0,-0.5,-1,0.2,-0.1,-0.1,,,
197,Humming Bird Edu,Cash from Investing Act. Ann.,-,-,,-0.1,0,0,0.1,0.1,0.1,-0,,,,
198,Humming Bird Edu,Cash from Financing Act. Ann.,-,-,,,-0.2,,,-0,,2.4,,,,
199,Humming Bird Edu,Net Cash Flow Ann.,-,-,,-1.5,-0.1,0.1,-0.4,-0.9,0.3,2.4,-0.1,,,
200,Ashapuri Ornament,Cash from Operating Act. Ann.,-,-,,-35.7,4.7,-2.4,-5.2,-24.8,-1.8,,2,2.5,-1.2,
201,Ashapuri Ornament,Cash from Investing Act. Ann.,-,-,,-8.6,0.7,-0.2,-1.6,-4.7,-0.5,,-0.6,,,
202,Ashapuri Ornament,Cash from Financing Act. Ann.,120%,-,,44.7,-5.5,2.2,4.2,30.1,-1.6,,-1.4,-2.6,1.3,
203,Ashapuri Ornament,Net Cash Flow Ann.,-,-,,0.4,-0.1,-0.4,-2.6,0.5,-3.9,,-0,-0.1,0.1,
204,Aartech Solonics,Cash from Operating Act. Ann.,-,-,,-1.9,2.2,-5.1,1,-1.7,1.5,0.9,0.2,2,0.2,-1
205,Aartech Solonics,Cash from Investing Act. Ann.,-,-,,1.1,-1.9,5.9,-0.5,1.9,-4.9,-5.8,-0.5,-2.1,0.8,-0.1
206,Aartech Solonics,Cash from Financing Act. Ann.,-,-,,0.2,0.6,-0.5,-0.4,,,7.2,,0.2,-0.3,-0.3
207,Aartech Solonics,Net Cash Flow Ann.,-,-,,-0.6,0.9,0.3,0.1,0.2,-3.4,2.3,-0.4,0.1,0.7,-1.4
208,Mahip Industries,Cash from Operating Act. Ann.,-,-,,-0.2,-21.2,2.1,-7.9,10.8,6.5,-10,6.1,6.1,4.2,4.4
209,Mahip Industries,Cash from Investing Act. Ann.,-38.4%,-,,1.8,23.9,-0.5,7.7,-6.9,-4.2,-1.8,-0.6,-0.6,0.2,-7.4
210,Mahip Industries,Cash from Financing Act. Ann.,-,-,,-1.9,-2.6,-1.6,0.3,-4.3,-3.1,11.6,-5.7,-5.7,-4.2,2.8
211,Mahip Industries,Net Cash Flow Ann.,-,-,,-0.2,0.1,0,0.1,-0.4,-0.9,-0.2,-0.2,-0.2,0.2,-0.2
212,Gleam Fabmat,Cash from Operating Act. Ann.,-,-,,-0.1,-0,0,,0,-0.6,-14.4,,,,
213,Gleam Fabmat,Cash from Investing Act. Ann.,-,-,,,-0.1,,,,0.2,-0.3,,,,
214,Gleam Fabmat,Cash from Financing Act. Ann.,-,-24.2%,,0.1,0,0,,-0,0.4,14.8,,,,
215,Gleam Fabmat,Net Cash Flow Ann.,-,-,,,-0,0.1,,0,-0.1,0.1,,,,
216,Kranti Industries,Cash from Operating Act. Ann.,-,-,,-0.4,0.3,5.4,8.2,4.2,6.8,5.5,4.6,4,5.5,
217,Kranti Industries,Cash from Investing Act. Ann.,-,-,,-11.7,-7.3,-10.8,-5.5,-4.6,-11.6,-5.9,-0.9,0.1,-2.9,
218,Kranti Industries,Cash from Financing Act. Ann.,-,29.1%,,12.2,7,5.4,-4.2,0.4,3.4,1.8,-3.6,-4.1,-2.9,
219,Kranti Industries,Net Cash Flow Ann.,-,-,,0.1,0,,-1.6,-0.1,-1.4,1.4,0.1,-0,-0.2,
220,Mindpool Tech,Cash from Operating Act. Ann.,-,-52.2%,,0.1,2,-2.3,-2,-0,4,-2.8,3.8,,,
221,Mindpool Tech,Cash from Investing Act. Ann.,-,-,,-0.2,0.3,1.1,1.1,0,-3.3,-0.3,0.2,,,
222,Mindpool Tech,Cash from Financing Act. Ann.,-,-,,-0.2,-2.1,1.3,0.3,0.1,-0.9,2.2,-4.6,,,
223,Mindpool Tech,Net Cash Flow Ann.,-,-,,-0.3,0.1,0.1,-0.6,0.1,-0.2,-0.9,-0.7,,,
224,Jonjua Overseas,Cash from Operating Act. Ann.,-,-,,-2.6,3.1,1,-0.8,3.2,0.1,,-0.2,-0.2,0.0,0.1
225,Jonjua Overseas,Cash from Investing Act. Ann.,-,-,,-12.8,-1.9,0.2,-0.1,-2.7,,,-0.3,-0.2,-0.2,-0.1
226,Jonjua Overseas,Cash from Financing Act. Ann.,-,-,,16.5,,-0,,-0,-0,,0.8,0.4,0.2,-0
227,Jonjua Overseas,Net Cash Flow Ann.,-,61.5%,,1.1,1.2,1.2,-0.8,0.5,0.1,,0.2,0.1,0.1,0
228,Anmol,Cash from Operating Act. Ann.,-,-,,-120.1,212.4,-44,-63.5,-5.6,12.2,-0.7,30.4,-27,18.6,
229,Anmol,Cash from Investing Act. Ann.,-,-,,-11.1,-11.3,-8.2,-8.1,2.6,-3,25.1,-23.3,25,-24.5,
230,Anmol,Cash from Financing Act. Ann.,-3.1%,40.5%,,118.7,-223.4,105.7,130.6,7.4,21.7,0.1,-7.2,2,5.8,
231,Anmol,Net Cash Flow Ann.,-,-,,-12.5,-22.3,53.6,59,4.4,31,24.5,-0.1,-0,-0.1,
232,Chalet Hotels,Cash from Operating Act. Ann.,150.8%,30.5%,,970.3,712.5,494,61.5,63.3,256.4,360.4,250,202.9,118.4,-23.6
233,Chalet Hotels,Cash from Investing Act. Ann.,-,-,,"-1,350",-456.7,-615,-429.9,-86.5,-404.3,131.4,-120,329.7,-145.6,-169.7
234,Chalet Hotels,Cash from Financing Act. Ann.,2.3%,27.5%,,474.1,-308.4,125.3,443,-0.1,140.7,-501.8,-155.5,-469.7,-12.9,140
235,Chalet Hotels,Net Cash Flow Ann.,8.2%,-,,94.4,-52.6,4.2,74.6,-23.2,-7.2,-10.1,-25.5,62.9,-40.1,-53.3
236,Ritco Logistics,Cash from Operating Act. Ann.,-,-,,-10,14.5,10.6,-29.1,14.5,-11.2,6,-0,8,-4.3,3.7
237,Ritco Logistics,Cash from Investing Act. Ann.,-,-,,-112.3,-35.6,-18.6,6.3,-4.3,-1.7,-40.3,-34.8,-0.6,-6.4,5.8
238,Ritco Logistics,Cash from Financing Act. Ann.,79.9%,50.9%,,129.3,33.3,16.4,22.2,-16.7,16.5,39.4,36.5,-5.1,12.2,-10.9
239,Ritco Logistics,Net Cash Flow Ann.,-,14.2%,,7,12.1,8.4,-0.5,-6.5,3.6,5.1,1.7,2.3,1.6,-1.4
240,Surani Steel Tubes,Cash from Operating Act. Ann.,22.9%,-,,8.9,-56.8,-1.7,4.8,3.5,-0.4,-8.3,-0.7,2.4,-0.1,2.5
241,Surani Steel Tubes,Cash from Investing Act. Ann.,-,-,,-66.5,-5.4,6.6,0,-0.1,-0.6,-4.9,-4.1,-2.3,-0.8,-0.2
242,Surani Steel Tubes,Cash from Financing Act. Ann.,-,90.7%,,25.2,96,-4.6,-4.9,-3.4,1,13.3,4.8,-0.3,0.4,-1.7
243,Surani Steel Tubes,Net Cash Flow Ann.,-,-,,-32.5,33.8,0.3,-0,-0,0,0.1,-0.1,-0.1,-0.4,0.6
244,Xelpmoc Design,Cash from Operating Act. Ann.,-,-,,-4.9,-8.2,-12,-2.3,-0.9,-4.6,-4.1,-4.8,-3,-1.5,
245,Xelpmoc Design,Cash from Investing Act. Ann.,-,13.5%,,6.4,9.1,2.9,-13.7,1.4,3.4,-16.9,-2.2,-0.3,-0.3,
246,Xelpmoc Design,Cash from Financing Act. Ann.,-,-,,-1.5,-1.8,-1.2,26.8,-0.2,-0.7,21.3,9,3.4,2.0,
247,Xelpmoc Design,Net Cash Flow Ann.,-,-,,0,-0.8,-10.3,10.8,0.2,-1.9,0.3,2,0,0.2,
0,Mrs. Bectors Food,Cash from Operating Act. Ann.,31.3%,10.1%,,161.5,153.4,147,71.4,105.3,100,44.8,40.9,48.7,,
1,Mrs. Bectors Food,Cash from Investing Act. Ann.,-,-,,-331.4,-223.5,-133.4,-41.6,-122.9,-34.7,-54.6,-113.1,-51.2,,
2,Mrs. Bectors Food,Cash from Financing Act. Ann.,-,-,,248.4,68.8,-36.9,-29.7,28.5,-50.2,9.7,64.6,8.7,,
3,Mrs. Bectors Food,Net Cash Flow Ann.,822.5%,38.9%,,78.5,-1.4,-23.2,0.1,11,15.2,-0.1,-7.6,6.2,,
4,Restaurant Brands Asia,Cash from Operating Act. Ann.,52.7%,25.5%,,350.4,346.1,124.3,98.5,28.7,112.7,86.5,30.5,,,
5,Restaurant Brands Asia,Cash from Investing Act. Ann.,-,-,,-212,-211.8,12.9,"-1,388.5",-303.9,-230.4,-114,12.8,,,
6,Restaurant Brands Asia,Cash from Financing Act. Ann.,-33%,29.4%,,384.9,-251.1,-170.2,"1,279.6",296,105.9,36.1,-48.4,,,
7,Restaurant Brands Asia,Net Cash Flow Ann.,-,-,,523.3,-116.8,-33,-10.4,20.8,-11.8,8.7,-5.2,,,
8,Net Pix Shorts Digital,Cash from Operating Act. Ann.,-,-,,-5.9,-1.6,0.1,-1,-2.7,-3,,,,,
9,Net Pix Shorts Digital,Cash from Investing Act. Ann.,-,-,,,,-0.1,0.8,4.7,-0.2,,,,,
10,Net Pix Shorts Digital,Cash from Financing Act. Ann.,289.3%,8.6%,,5.9,1.5,,0.1,-1.8,3.9,,,,,
11,Net Pix Shorts Digital,Net Cash Flow Ann.,-,-,,-0,-0.1,0,-0.2,0.2,0.7,,,,,
12,Gland Pharma,Cash from Operating Act. Ann.,4.9%,5.5%,,914.7,996.8,367.9,791.3,604.9,700.9,185.1,201.9,476.5,,
13,Gland Pharma,Cash from Investing Act. Ann.,-,-,,"1,704.7","-1,756.9","1,208.2","-1,010.2","-1,524.6",-766.1,-314.1,-358.8,-96.7,,
14,Gland Pharma,Cash from Financing Act. Ann.,-,-,,-433.5,-799.4,14.9,34.9,"1,238.5",-6.9,-2.9,-3.6,-116.4,,
15,Gland Pharma,Net Cash Flow Ann.,-,-,,"2,186","-1,559.5","1,591",-184,318.8,-72,-132,-160.5,263.4,,
16,Equitas Small Finance Bank,Cash from Operating Act. Ann.,129.8%,34.5%,,"1,936.8","4,297.9",-997.7,159.5,"2,043.9",439.6,"1,799.3",205.7,"1,333.7",,
17,Equitas Small Finance Bank,Cash from Investing Act. Ann.,-,-,,-238.7,-421.9,-261.3,-89.1,-42.8,-71.7,-6.6,-4.2,-405,,
18,Equitas Small Finance Bank,Cash from Financing Act. Ann.,-,-22.2%,,259.2,"-1,612.4",60.1,"-1,316.6","-1,153.9",908.3,"-1,706.3",-28.4,-562.6,,
19,Equitas Small Finance Bank,Net Cash Flow Ann.,-,8.9%,,"1,957.4","2,263.6","-1,198.8","-1,246.2",847.2,"1,276.2",86.4,173.1,366.2,,
20,Shine Fashions,Cash from Operating Act. Ann.,85%,-,,1.9,1.1,-1.2,0.3,-2.2,,,,,,
21,Shine Fashions,Cash from Investing Act. Ann.,-,-,,-0.1,-1.1,-0,-0.2,,0,,,,,
22,Shine Fashions,Cash from Financing Act. Ann.,-,-,,11,,1.2,-0.1,2.2,0,,,,,
23,Shine Fashions,Net Cash Flow Ann.,405.3%,-,,12.9,-0,0,0.1,,0,,,,,
24,Bodhi Tree Multimedia,Cash from Operating Act. Ann.,-,-,,-14.3,-1.9,-6.9,-3.8,3.2,-3.6,-1.8,-0.6,2.1,,
25,Bodhi Tree Multimedia,Cash from Investing Act. Ann.,-,-,,-0.1,-0.1,-0.1,-0.1,-0,-0,0.7,-0.9,-0.1,,
26,Bodhi Tree Multimedia,Cash from Financing Act. Ann.,82.6%,27.8%,,14,-1.6,10.4,2.3,-1.2,4.1,1.1,1.5,-2,,
27,Bodhi Tree Multimedia,Net Cash Flow Ann.,-,-,,-0.4,-3.6,3.4,-1.6,2,0.5,0,-0,0.1,,
28,Sigma Solve,Cash from Operating Act. Ann.,255.7%,114.1%,,18,7.4,19.7,0.4,0.1,0.4,0.3,0.3,,,
29,Sigma Solve,Cash from Investing Act. Ann.,-,-,,-20.7,36.5,-30.2,-0,-4.9,0.1,-0.8,-0.4,,,
30,Sigma Solve,Cash from Financing Act. Ann.,-,-,,-2.1,-41.2,3.2,0,4.8,-0.4,0.6,0.1,,,
31,Sigma Solve,Net Cash Flow Ann.,-,-,,-4.8,2.7,-7.2,0.3,0,,0,-0,,,
32,Atal Realtech,Cash from Operating Act. Ann.,-,-,,-14.4,1.3,3.6,-7.2,-5.4,3,3.7,1.9,,,
33,Atal Realtech,Cash from Investing Act. Ann.,-,-,,-0.9,-1,-2,7.1,5.1,-0.9,-13.6,-2.9,,,
34,Atal Realtech,Cash from Financing Act. Ann.,-,-,,22.9,-2.1,-0.1,-0.4,0.3,-2,10.9,1,,,
35,Atal Realtech,Net Cash Flow Ann.,-,-,,7.7,-1.8,1.5,-0.5,0.1,0,1.1,-0,,,
36,Likhitha Infra,Cash from Operating Act. Ann.,-,-,,-0.2,6.7,44.8,2.9,0.8,19.2,-1.3,-1.5,-2.9,3.9,
37,Likhitha Infra,Cash from Investing Act. Ann.,58.2%,-,,37.2,19.9,-24.4,9.4,-50.4,-7.3,-0.1,-5.1,4.9,-8.8,
38,Likhitha Infra,Cash from Financing Act. Ann.,-,-,,-6.2,-7.4,-2.8,-7.3,53.2,-3.8,-4.9,9.2,3.5,-0.7,
39,Likhitha Infra,Net Cash Flow Ann.,83.1%,30.5%,,30.7,19.2,17.7,5,3.7,8.1,-6.3,2.7,5.5,-5.6,
40,G M Polyplast,Cash from Operating Act. Ann.,-58%,-31.2%,,0.4,5,-0.5,5.4,-4.3,2.6,-,-,-,-,-
41,G M Polyplast,Cash from Investing Act. Ann.,-,-,,-0.8,-1.8,-0.7,-4.3,-0.2,-0.7,-,-,-,-,-
42,G M Polyplast,Cash from Financing Act. Ann.,-,-,,-0.9,-1.8,0.8,-1.7,3.8,-0.6,-,-,-,-,-
43,G M Polyplast,Net Cash Flow Ann.,-,-,,-1.3,1.3,-0.4,-0.6,-0.7,1.3,-,-,-,-,-
44,AAA Technologies,Cash from Operating Act. Ann.,-24.2%,7.2%,,1.7,7.7,4.9,3.9,-7.3,1.2,0.9,1,,,
45,AAA Technologies,Cash from Investing Act. Ann.,-,-,,-2.5,-6.5,-8.3,0.1,0.1,,-0.5,-0.1,,,
46,AAA Technologies,Cash from Financing Act. Ann.,-,-,,-0.6,-0.6,-0.4,-0.4,11.1,-0.8,-0.1,-0.5,,,
47,AAA Technologies,Net Cash Flow Ann.,-,-,,-1.5,0.6,-3.8,3.6,3.8,0.4,0.3,0.4,,,
48,UTI Asset Management,Cash from Operating Act. Ann.,20.5%,22.4%,,499,299.7,305.9,285.1,240.4,181.4,94.6,283,299.9,210.2,111.4
49,UTI Asset Management,Cash from Investing Act. Ann.,-,-,,48.4,-137.9,35,-74.7,-119.6,-216.7,-11.7,-225.2,-245.6,-155.9,-60
50,UTI Asset Management,Cash from Financing Act. Ann.,-,-,,-551.3,-249.4,-266.6,-214.7,-95.8,27.1,-76.4,-58.6,-55.4,-53.4,-51.2
51,UTI Asset Management,Net Cash Flow Ann.,-,-,,-4,-87.6,74.4,-4.3,25.1,-8.3,6.5,-0.8,-1.2,1,0.2
52,Mazagon Dock Shipbuilders,Cash from Operating Act. Ann.,-,-,,"2,078.1",683.8,857.6,-162.6,68.2,-95.5,57.6,441.6,"-1,009.2",746.2,"2,070.6"
53,Mazagon Dock Shipbuilders,Cash from Investing Act. Ann.,-,-,,"-1,299.1","1,419.8",508.3,326.4,348.3,453.7,419.3,391.8,494.1,560.5,434.3
54,Mazagon Dock Shipbuilders,Cash from Financing Act. Ann.,-,-,,-712,-448.5,-218,-183.2,-159.8,-604.6,-120.8,-602.8,-239.8,-118.8,-129.4
55,Mazagon Dock Shipbuilders,Net Cash Flow Ann.,-,-,,66.9,"1,655.1","1,148",-19.4,256.6,-246.4,356.1,230.7,-754.9,"1,187.9","2,375.5"
56,Atam Valves,Cash from Operating Act. Ann.,-,-,,-6.6,5.6,-7.1,0,1.7,3.7,3.6,1,,,
57,Atam Valves,Cash from Investing Act. Ann.,-,-,,-0.9,-0.6,-0.3,-0,-1.5,-0.7,-0.6,-1.4,,,
58,Atam Valves,Cash from Financing Act. Ann.,-,-,,-2.5,5,7.4,0,-0.3,-3,-3.1,0.4,,,
59,Atam Valves,Net Cash Flow Ann.,-,-,,-10,10,0,0,0,-0,0,-0.1,,,
60,Angel One,Cash from Operating Act. Ann.,-,-,,"-1,811.6",-238.6,716,551.9,"-1,165.9",622.4,654.2,-306.3,-265.3,-151.3,-12.6
61,Angel One,Cash from Investing Act. Ann.,-,-,,-151.5,-553.1,-97.9,-39.2,1.6,-3.7,-8.8,19.7,4.8,-1.9,6.8
62,Angel One,Cash from Financing Act. Ann.,-,-,,"1,765.9","1,447.7",-907.1,-163.1,896.4,-445.1,-308.2,247.9,334.4,97.9,12.1
63,Angel One,Net Cash Flow Ann.,-,-,,-197.2,656,-289,349.6,-267.9,173.6,337.2,-38.7,73.9,-55.3,6.3
64,Computer Age Mgmt,Cash from Operating Act. Ann.,13.1%,19.7%,,442.3,388.3,316.8,305.9,236.8,179.9,173.2,136.5,101.9,84.5,69.6
65,Computer Age Mgmt,Cash from Investing Act. Ann.,-,-,,-101.6,-181.4,-104.6,-117,25.2,-72,-43.8,-22.6,-30.4,-47.5,-29.6
66,Computer Age Mgmt,Cash from Financing Act. Ann.,-,-,,-333.7,-219.3,-200.9,-200.2,-268.4,-90.8,-132.1,-109.3,-71.8,-41.1,-36.2
67,Computer Age Mgmt,Net Cash Flow Ann.,-,-16.1%,,7.1,-12.4,11.3,-11.2,-6.4,17.1,-2.7,4.6,-0.4,-4.1,3.8
68,Chemcon Speciality,Cash from Operating Act. Ann.,-18.3%,31%,,40.5,12,12.7,74.2,65,10.5,11.4,5.8,10.1,4.6,7
69,Chemcon Speciality,Cash from Investing Act. Ann.,-,-,,-18.9,-24.6,-16.3,-92.6,-152.5,-16.6,-13.4,-5.9,-8.6,-2,-4.7
70,Chemcon Speciality,Cash from Financing Act. Ann.,-,-,,-21.5,-24.8,12,29.8,110.7,6.5,12.1,0.7,-1.7,-2.9,-3.3
71,Chemcon Speciality,Net Cash Flow Ann.,-79.4%,-24.2%,,0.1,-37.4,8.4,11.5,23.3,0.4,10.1,0.6,-0.2,-0.3,-0.9
72,SecMark Consultancy,Cash from Operating Act. Ann.,37.1%,-,,9.8,4.1,-5.1,3.8,0.4,-0.2,2.2,0.6,,,
73,SecMark Consultancy,Cash from Investing Act. Ann.,-,-,,-5,-6.3,-1.2,-4.1,-15.1,-0.4,-2.2,0,,,
74,SecMark Consultancy,Cash from Financing Act. Ann.,-,-,,-4.8,-0.1,8.5,0.4,14.7,0.6,0.1,-0.6,,,
75,SecMark Consultancy,Net Cash Flow Ann.,-,-,,,-2.2,2.2,,,-0,0,-0,,,
76,Advait Infratech,Cash from Operating Act. Ann.,88.9%,93.8%,,46.5,-10.4,12.6,6.9,-0.8,1.7,1.2,6.4,3.5,,
77,Advait Infratech,Cash from Investing Act. Ann.,-,-,,-94,-8.2,-5.6,-13.6,0.5,0.3,-0.4,-7.5,0.9,,
78,Advait Infratech,Cash from Financing Act. Ann.,191.9%,297.7%,,99.5,43.6,1.6,4,4.5,0.1,0.2,-0.1,0.2,,
79,Advait Infratech,Net Cash Flow Ann.,-,91.9%,,52.1,25,8.7,-2.7,4.2,2,1,-1.2,4.7,,
80,Route Mobile,Cash from Operating Act. Ann.,-,72.5%,,602.5,17.8,-5.8,-176.7,93.5,39.4,24.7,-24.8,-24.8,69.8,
81,Route Mobile,Cash from Investing Act. Ann.,-,-,,-260.1,19.5,168.3,-592.9,-201.5,-11.3,-9.1,9.4,26.2,-36,
82,Route Mobile,Cash from Financing Act. Ann.,-,-,,-33.8,-63.1,-208.7,830.5,214.8,-8.9,-14.7,-2.4,14.4,-32.9,
83,Route Mobile,Net Cash Flow Ann.,71.8%,74.5%,,308.6,-25.8,-46.1,60.9,106.8,19.1,0.9,-17.8,15.8,0.8,
84,Happiest Minds,Cash from Operating Act. Ann.,14.1%,16%,,236.4,212.6,171.8,159.3,150.3,112.6,58.4,-4.6,-11.2,,
85,Happiest Minds,Cash from Investing Act. Ann.,-,-,,-762.2,-466.4,-343.4,-110.8,-283.7,-74.5,-0.5,-27.4,-76.4,,
86,Happiest Minds,Cash from Financing Act. Ann.,-,-,,499.5,363.5,102.5,-72.2,169.4,-12.8,-58.3,40,80.6,,
87,Happiest Minds,Net Cash Flow Ann.,-,-,,-26.3,109.6,-69.2,-23.7,36.1,25.3,-0.4,8,-7,,
88,Trekkingtoes.com,Cash from Operating Act. Ann.,-,-,,,0,-0.1,,-0.3,-0.9,-0.6,-0.3,,,
89,Trekkingtoes.com,Cash from Investing Act. Ann.,-,-,,,,,,-0,-0.2,-0.3,-0.2,,,
90,Trekkingtoes.com,Cash from Financing Act. Ann.,-,-,,,-0,0.1,0,0.3,1.1,0.8,0.5,,,
91,Trekkingtoes.com,Net Cash Flow Ann.,-,-,,,0,-0,0,-0,,-0.1,0.1,,,
92,Suratwwala Business Group,Cash from Operating Act. Ann.,-,-,,-4.7,-7.5,7.3,6,-6.8,-9.2,-12.6,0.5,0.9,3.6,
93,Suratwwala Business Group,Cash from Investing Act. Ann.,-,-,,-34.7,-1.2,-0.8,-0.2,-0.1,0.6,-0.2,-0.4,2.8,-4.2,
94,Suratwwala Business Group,Cash from Financing Act. Ann.,-,31.1%,,34.9,13.6,-6.5,-5.9,7.1,9,11.6,-3.1,-3.8,0.6,
95,Suratwwala Business Group,Net Cash Flow Ann.,-,-,,-4.4,5,0,-0.2,0.2,0.4,-1.2,-3,-0.1,-0.1,
96,Mindspace REIT,Cash from Operating Act. Ann.,20.3%,-,,"2,017.4","1,526.5","1,393","1,159.8",752.5,-4.9,,,,,
97,Mindspace REIT,Cash from Investing Act. Ann.,-,-,,"-1,500","-1,458.7",-750.6,-455.8,986.7,,,,,,
98,Mindspace REIT,Cash from Financing Act. Ann.,-,-,,-472.7,-163.5,-456.3,-752.3,"-1,504.4",,,,,,
99,Mindspace REIT,Net Cash Flow Ann.,-,-,,44.6,-95.7,186.1,-48.3,234.8,-4.9,,,,,
100,Rossari Biotech,Cash from Operating Act. Ann.,40.7%,10.6%,,92.2,73.9,113.7,33.1,52.1,55.8,72.9,19.6,7.7,23.2,0
101,Rossari Biotech,Cash from Investing Act. Ann.,-,-,,-69.9,-69.6,-160.6,-318.1,-37,-187.3,-41.5,-17,-5.6,-4.7,-2.1
102,Rossari Biotech,Cash from Financing Act. Ann.,-,-,,-32.3,-22.1,61.2,296.9,-29.5,155,-27.8,-3.7,-2.1,-17.5,2.8
103,Rossari Biotech,Net Cash Flow Ann.,-,-,,-10,-17.7,14.3,11.9,-14.4,23.5,3.6,-1.1,0.1,1.1,0.6
104,Bonlon Industries,Cash from Operating Act. Ann.,-,-9.5%,,35.6,-11.5,-8.7,-45.3,-43.9,58.7,-33.2,,,,
105,Bonlon Industries,Cash from Investing Act. Ann.,-,-,,-19.4,-2.6,-1.5,-3.5,-10.1,5,-4.1,,,,
106,Bonlon Industries,Cash from Financing Act. Ann.,-,-,,-1.5,14.2,9.9,44.9,51.5,-56.2,35.5,,,,
107,Bonlon Industries,Net Cash Flow Ann.,-,14.4%,,14.7,0.1,-0.4,-3.9,-2.4,7.5,-1.8,,,,
108,Ksolves,Cash from Operating Act. Ann.,51.5%,102.6%,,34.1,33.2,20.7,9.8,4.1,1,0.3,0.2,,,
109,Ksolves,Cash from Investing Act. Ann.,-,-,,-7.6,-1.9,-0.2,0.8,-0.3,-1,-0.2,-0.2,,,
110,Ksolves,Cash from Financing Act. Ann.,-,-,,-23.4,-32.6,-18.8,-11.3,3.6,,-0.2,,,,
111,Ksolves,Net Cash Flow Ann.,-,-,,3.1,-1.3,1.7,-0.7,7.3,0,-0.1,0,,,
112,Billwin Industries,Cash from Operating Act. Ann.,-,-,,-2.5,0.6,-0.1,1.3,-1.6,-4.1,0.1,-0,,,
113,Billwin Industries,Cash from Investing Act. Ann.,-,-,,-0.2,0.1,-0,-0.1,-0.3,-0.2,-0,,,,
114,Billwin Industries,Cash from Financing Act. Ann.,-,-8.9%,,2.7,-0.7,0.2,-1.2,1.9,4.3,-0.1,,,,
115,Billwin Industries,Net Cash Flow Ann.,-,-,,-0,0,0,,,,,-0,,,
116,Nirmitee Robotics,Cash from Operating Act. Ann.,53.3%,24.6%,,1.8,2,0,0.5,-1.8,0.6,-1.3,-0.1,0,,
117,Nirmitee Robotics,Cash from Investing Act. Ann.,-,-,,0.3,-2.2,-1.2,-0.1,-0.1,-0.1,-0,-0.2,-0.1,,
118,Nirmitee Robotics,Cash from Financing Act. Ann.,-,-,,-1.1,0.1,1,-0,1.5,0.1,1,0.8,0.1,,
119,Nirmitee Robotics,Net Cash Flow Ann.,54.2%,12.9%,,1.1,-0.1,-0.2,0.3,-0.4,0.6,-0.3,0.5,0,,
120,Laxmi Goldorna House,Cash from Operating Act. Ann.,-,-,,-23.5,-8.6,5.3,-39.5,-2.2,-5.1,2.6,-21.8,,,-1.1
121,Laxmi Goldorna House,Cash from Investing Act. Ann.,-,-,,3.4,-8.1,-1.1,-0,-0.1,-0,0,-0.1,,,-0
122,Laxmi Goldorna House,Cash from Financing Act. Ann.,96.1%,30.9%,,19.6,16.8,-4.7,2.6,2.5,5.1,-2.7,21.5,,,1.1
123,Laxmi Goldorna House,Net Cash Flow Ann.,-,-,,-0.5,0,-0.6,-36.9,0.2,0.1,-0.1,-0.4,,,
124,DJ Mediaprint & Logistics,Cash from Operating Act. Ann.,-,-,,-13.3,11.2,9.8,-11.9,-1,1.6,0.6,0.4,-0.3,,
125,DJ Mediaprint & Logistics,Cash from Investing Act. Ann.,-,-,,-8.8,-10.9,-9.1,-3.7,-0.5,-0.1,-1.2,-0.9,-1.3,,
126,DJ Mediaprint & Logistics,Cash from Financing Act. Ann.,10.2%,-,,21.8,-0.1,-0.5,16.3,1.6,-1.9,0.5,1,1.6,,
127,DJ Mediaprint & Logistics,Net Cash Flow Ann.,-,-,,-0.3,0.3,0.1,0.7,0.1,-0.3,-0.1,0.4,0,,
